Time	Node	Type	Packets	
140	5	CacheMisses	105
140	6	CacheHits	0
140	6	CacheMisses	105
140	7	CacheHits	0
140	7	CacheMisses	105
141	0	CacheHits	0
141	0	CacheMisses	146
141	1	CacheHits	0
141	1	CacheMisses	0
141	2	CacheHits	0
141	2	CacheMisses	92
141	3	CacheHits	0
141	3	CacheMisses	0
141	4	CacheHits	0
141	4	CacheMisses	0
141	5	CacheHits	0
141	5	CacheMisses	93
141	6	CacheHits	0
141	6	CacheMisses	92
141	7	CacheHits	0
141	7	CacheMisses	92
142	0	CacheHits	0
142	0	CacheMisses	147
142	1	CacheHits	0
142	1	CacheMisses	0
142	2	CacheHits	0
142	2	CacheMisses	121
142	3	CacheHits	0
142	3	CacheMisses	0
142	4	CacheHits	0
142	4	CacheMisses	0
142	5	CacheHits	0
142	5	CacheMisses	120
142	6	CacheHits	0
142	6	CacheMisses	121
142	7	CacheHits	0
142	7	CacheMisses	121
143	0	CacheHits	0
143	0	CacheMisses	146
143	1	CacheHits	0
143	1	CacheMisses	0
143	2	CacheHits	0
143	2	CacheMisses	97
143	3	CacheHits	0
143	3	CacheMisses	0
143	4	CacheHits	0
143	4	CacheMisses	0
143	5	CacheHits	0
143	5	CacheMisses	97
143	6	CacheHits	0
143	6	CacheMisses	97
143	7	CacheHits	0
143	7	CacheMisses	97
144	0	CacheHits	0
144	0	CacheMisses	147
144	1	CacheHits	0
144	1	CacheMisses	0
144	2	CacheHits	0
144	2	CacheMisses	96
144	3	CacheHits	0
144	3	CacheMisses	0
144	4	CacheHits	0
144	4	CacheMisses	0
144	5	CacheHits	0
144	5	CacheMisses	99
144	6	CacheHits	0
144	6	CacheMisses	94
144	7	CacheHits	0
144	7	CacheMisses	94
145	0	CacheHits	0
145	0	CacheMisses	146
145	1	CacheHits	0
145	1	CacheMisses	0
145	2	CacheHits	0
145	2	CacheMisses	112
145	3	CacheHits	0
145	3	CacheMisses	0
145	4	CacheHits	0
145	4	CacheMisses	0
145	5	CacheHits	0
145	5	CacheMisses	109
145	6	CacheHits	0
145	6	CacheMisses	114
145	7	CacheHits	0
145	7	CacheMisses	114
146	0	CacheHits	0
146	0	CacheMisses	147
146	1	CacheHits	0
146	1	CacheMisses	0
146	2	CacheHits	0
146	2	CacheMisses	96
146	3	CacheHits	0
146	3	CacheMisses	0
146	4	CacheHits	0
146	4	CacheMisses	0
146	5	CacheHits	0
146	5	CacheMisses	96
146	6	CacheHits	0
146	6	CacheMisses	94
146	7	CacheHits	0
146	7	CacheMisses	94
147	0	CacheHits	0
147	0	CacheMisses	146
147	1	CacheHits	0
147	1	CacheMisses	0
147	2	CacheHits	0
147	2	CacheMisses	102
147	3	CacheHits	0
147	3	CacheMisses	0
147	4	CacheHits	0
147	4	CacheMisses	0
147	5	CacheHits	0
147	5	CacheMisses	102
147	6	CacheHits	0
147	6	CacheMisses	104
147	7	CacheHits	0
147	7	CacheMisses	104
148	0	CacheHits	0
148	0	CacheMisses	147
148	1	CacheHits	0
148	1	CacheMisses	0
148	2	CacheHits	0
148	2	CacheMisses	113
148	3	CacheHits	0
148	3	CacheMisses	0
148	4	CacheHits	0
148	4	CacheMisses	0
148	5	CacheHits	0
148	5	CacheMisses	113
148	6	CacheHits	0
148	6	CacheMisses	113
148	7	CacheHits	0
148	7	CacheMisses	113
149	0	CacheHits	0
149	0	CacheMisses	146
149	1	CacheHits	0
149	1	CacheMisses	0
149	2	CacheHits	0
149	2	CacheMisses	123
149	3	CacheHits	0
149	3	CacheMisses	0
149	4	CacheHits	0
149	4	CacheMisses	0
149	5	CacheHits	0
149	5	CacheMisses	123
149	6	CacheHits	0
149	6	CacheMisses	123
149	7	CacheHits	0
149	7	CacheMisses	123
150	0	CacheHits	0
150	0	CacheMisses	147
150	1	CacheHits	0
150	1	CacheMisses	0
150	2	CacheHits	0
150	2	CacheMisses	122
150	3	CacheHits	0
150	3	CacheMisses	0
150	4	CacheHits	0
150	4	CacheMisses	0
150	5	CacheHits	0
150	5	CacheMisses	124
150	6	CacheHits	0
150	6	CacheMisses	121
150	7	CacheHits	0
150	7	CacheMisses	121
151	0	CacheHits	0
151	0	CacheMisses	146
151	1	CacheHits	0
151	1	CacheMisses	0
151	2	CacheHits	0
151	2	CacheMisses	117
151	3	CacheHits	0
151	3	CacheMisses	0
151	4	CacheHits	0
151	4	CacheMisses	0
151	5	CacheHits	0
151	5	CacheMisses	117
151	6	CacheHits	0
151	6	CacheMisses	118
151	7	CacheHits	0
151	7	CacheMisses	118
152	0	CacheHits	0
152	0	CacheMisses	147
152	1	CacheHits	0
152	1	CacheMisses	0
152	2	CacheHits	0
152	2	CacheMisses	140
152	3	CacheHits	0
152	3	CacheMisses	0
152	4	CacheHits	0
152	4	CacheMisses	0
152	5	CacheHits	0
152	5	CacheMisses	138
152	6	CacheHits	0
152	6	CacheMisses	140
152	7	CacheHits	0
152	7	CacheMisses	140
153	0	CacheHits	0
153	0	CacheMisses	146
153	1	CacheHits	0
153	1	CacheMisses	0
153	2	CacheHits	0
153	2	CacheMisses	99
153	3	CacheHits	0
153	3	CacheMisses	0
153	4	CacheHits	0
153	4	CacheMisses	0
153	5	CacheHits	0
153	5	CacheMisses	100
153	6	CacheHits	0
153	6	CacheMisses	99
153	7	CacheHits	0
153	7	CacheMisses	99
154	0	CacheHits	0
154	0	CacheMisses	147
154	1	CacheHits	0
154	1	CacheMisses	0
154	2	CacheHits	0
154	2	CacheMisses	132
154	3	CacheHits	0
154	3	CacheMisses	0
154	4	CacheHits	0
154	4	CacheMisses	0
154	5	CacheHits	0
154	5	CacheMisses	131
154	6	CacheHits	0
154	6	CacheMisses	132
154	7	CacheHits	0
154	7	CacheMisses	132
155	0	CacheHits	0
155	0	CacheMisses	146
155	1	CacheHits	0
155	1	CacheMisses	0
155	2	CacheHits	0
155	2	CacheMisses	109
155	3	CacheHits	0
155	3	CacheMisses	0
155	4	CacheHits	0
155	4	CacheMisses	0
155	5	CacheHits	0
155	5	CacheMisses	110
155	6	CacheHits	0
155	6	CacheMisses	109
155	7	CacheHits	0
155	7	CacheMisses	109
156	0	CacheHits	0
156	0	CacheMisses	147
156	1	CacheHits	0
156	1	CacheMisses	0
156	2	CacheHits	0
156	2	CacheMisses	100
156	3	CacheHits	0
156	3	CacheMisses	0
156	4	CacheHits	0
156	4	CacheMisses	0
156	5	CacheHits	0
156	5	CacheMisses	99
156	6	CacheHits	0
156	6	CacheMisses	97
156	7	CacheHits	0
156	7	CacheMisses	97
157	0	CacheHits	0
157	0	CacheMisses	146
157	1	CacheHits	0
157	1	CacheMisses	0
157	2	CacheHits	0
157	2	CacheMisses	133
157	3	CacheHits	0
157	3	CacheMisses	0
157	4	CacheHits	0
157	4	CacheMisses	0
157	5	CacheHits	0
157	5	CacheMisses	133
157	6	CacheHits	0
157	6	CacheMisses	136
157	7	CacheHits	0
157	7	CacheMisses	136
158	0	CacheHits	0
158	0	CacheMisses	147
158	1	CacheHits	0
158	1	CacheMisses	0
158	2	CacheHits	0
158	2	CacheMisses	98
158	3	CacheHits	0
158	3	CacheMisses	0
158	4	CacheHits	0
158	4	CacheMisses	0
158	5	CacheHits	0
158	5	CacheMisses	99
158	6	CacheHits	0
158	6	CacheMisses	97
158	7	CacheHits	0
158	7	CacheMisses	97
159	0	CacheHits	0
159	0	CacheMisses	146
159	1	CacheHits	0
159	1	CacheMisses	0
159	2	CacheHits	0
159	2	CacheMisses	96
159	3	CacheHits	0
159	3	CacheMisses	0
159	4	CacheHits	0
159	4	CacheMisses	0
159	5	CacheHits	0
159	5	CacheMisses	95
159	6	CacheHits	0
159	6	CacheMisses	95
159	7	CacheHits	0
159	7	CacheMisses	95
160	0	CacheHits	0
160	0	CacheMisses	147
160	1	CacheHits	0
160	1	CacheMisses	0
160	2	CacheHits	0
160	2	CacheMisses	105
160	3	CacheHits	0
160	3	CacheMisses	0
160	4	CacheHits	0
160	4	CacheMisses	0
160	5	CacheHits	0
160	5	CacheMisses	105
160	6	CacheHits	0
160	6	CacheMisses	107
160	7	CacheHits	0
160	7	CacheMisses	107
161	0	CacheHits	0
161	0	CacheMisses	146
161	1	CacheHits	0
161	1	CacheMisses	0
161	2	CacheHits	0
161	2	CacheMisses	126
161	3	CacheHits	0
161	3	CacheMisses	0
161	4	CacheHits	0
161	4	CacheMisses	0
161	5	CacheHits	0
161	5	CacheMisses	128
161	6	CacheHits	0
161	6	CacheMisses	126
161	7	CacheHits	0
161	7	CacheMisses	126
162	0	CacheHits	0
162	0	CacheMisses	146
162	1	CacheHits	0
162	1	CacheMisses	0
162	2	CacheHits	0
162	2	CacheMisses	126
162	3	CacheHits	0
162	3	CacheMisses	0
162	4	CacheHits	0
162	4	CacheMisses	0
162	5	CacheHits	0
162	5	CacheMisses	124
162	6	CacheHits	0
162	6	CacheMisses	125
162	7	CacheHits	0
162	7	CacheMisses	125
163	0	CacheHits	0
163	0	CacheMisses	147
163	1	CacheHits	0
163	1	CacheMisses	0
163	2	CacheHits	0
163	2	CacheMisses	130
163	3	CacheHits	0
163	3	CacheMisses	0
163	4	CacheHits	0
163	4	CacheMisses	0
163	5	CacheHits	0
163	5	CacheMisses	130
163	6	CacheHits	0
163	6	CacheMisses	131
163	7	CacheHits	0
163	7	CacheMisses	131
164	0	CacheHits	0
164	0	CacheMisses	146
164	1	CacheHits	0
164	1	CacheMisses	0
164	2	CacheHits	0
164	2	CacheMisses	101
164	3	CacheHits	0
164	3	CacheMisses	0
164	4	CacheHits	0
164	4	CacheMisses	0
164	5	CacheHits	0
164	5	CacheMisses	101
164	6	CacheHits	0
164	6	CacheMisses	101
164	7	CacheHits	0
164	7	CacheMisses	101
165	0	CacheHits	0
165	0	CacheMisses	147
165	1	CacheHits	0
165	1	CacheMisses	0
165	2	CacheHits	0
165	2	CacheMisses	123
165	3	CacheHits	0
165	3	CacheMisses	0
165	4	CacheHits	0
165	4	CacheMisses	0
165	5	CacheHits	0
165	5	CacheMisses	124
165	6	CacheHits	0
165	6	CacheMisses	123
165	7	CacheHits	0
165	7	CacheMisses	123
166	0	CacheHits	0
166	0	CacheMisses	146
166	1	CacheHits	0
166	1	CacheMisses	0
166	2	CacheHits	0
166	2	CacheMisses	97
166	3	CacheHits	0
166	3	CacheMisses	0
166	4	CacheHits	0
166	4	CacheMisses	0
166	5	CacheHits	0
166	5	CacheMisses	96
166	6	CacheHits	0
166	6	CacheMisses	96
166	7	CacheHits	0
166	7	CacheMisses	96
167	0	CacheHits	0
167	0	CacheMisses	147
167	1	CacheHits	0
167	1	CacheMisses	0
167	2	CacheHits	0
167	2	CacheMisses	114
167	3	CacheHits	0
167	3	CacheMisses	0
167	4	CacheHits	0
167	4	CacheMisses	0
167	5	CacheHits	0
167	5	CacheMisses	114
167	6	CacheHits	0
167	6	CacheMisses	115
167	7	CacheHits	0
167	7	CacheMisses	115
168	0	CacheHits	0
168	0	CacheMisses	146
168	1	CacheHits	0
168	1	CacheMisses	0
168	2	CacheHits	0
168	2	CacheMisses	102
168	3	CacheHits	0
168	3	CacheMisses	0
168	4	CacheHits	0
168	4	CacheMisses	0
168	5	CacheHits	0
168	5	CacheMisses	103
168	6	CacheHits	0
168	6	CacheMisses	102
168	7	CacheHits	0
168	7	CacheMisses	102
169	0	CacheHits	0
169	0	CacheMisses	147
169	1	CacheHits	0
169	1	CacheMisses	0
169	2	CacheHits	0
169	2	CacheMisses	98
169	3	CacheHits	0
169	3	CacheMisses	0
169	4	CacheHits	0
169	4	CacheMisses	0
169	5	CacheHits	0
169	5	CacheMisses	99
169	6	CacheHits	0
169	6	CacheMisses	98
169	7	CacheHits	0
169	7	CacheMisses	98
170	0	CacheHits	0
170	0	CacheMisses	146
170	1	CacheHits	0
170	1	CacheMisses	0
170	2	CacheHits	0
170	2	CacheMisses	90
170	3	CacheHits	0
170	3	CacheMisses	0
170	4	CacheHits	0
170	4	CacheMisses	0
170	5	CacheHits	0
170	5	CacheMisses	88
170	6	CacheHits	0
170	6	CacheMisses	87
170	7	CacheHits	0
170	7	CacheMisses	87
171	0	CacheHits	0
171	0	CacheMisses	147
171	1	CacheHits	0
171	1	CacheMisses	0
171	2	CacheHits	0
171	2	CacheMisses	89
171	3	CacheHits	0
171	3	CacheMisses	0
171	4	CacheHits	0
171	4	CacheMisses	0
171	5	CacheHits	0
171	5	CacheMisses	93
171	6	CacheHits	0
171	6	CacheMisses	90
171	7	CacheHits	0
171	7	CacheMisses	90
172	0	CacheHits	0
172	0	CacheMisses	146
172	1	CacheHits	0
172	1	CacheMisses	0
172	2	CacheHits	0
172	2	CacheMisses	104
172	3	CacheHits	0
172	3	CacheMisses	0
172	4	CacheHits	0
172	4	CacheMisses	0
172	5	CacheHits	0
172	5	CacheMisses	102
172	6	CacheHits	0
172	6	CacheMisses	104
172	7	CacheHits	0
172	7	CacheMisses	104
173	0	CacheHits	0
173	0	CacheMisses	147
173	1	CacheHits	0
173	1	CacheMisses	0
173	2	CacheHits	0
173	2	CacheMisses	113
173	3	CacheHits	0
173	3	CacheMisses	0
173	4	CacheHits	0
173	4	CacheMisses	0
173	5	CacheHits	0
173	5	CacheMisses	111
173	6	CacheHits	0
173	6	CacheMisses	115
173	7	CacheHits	0
173	7	CacheMisses	115
174	0	CacheHits	0
174	0	CacheMisses	146
174	1	CacheHits	0
174	1	CacheMisses	0
174	2	CacheHits	0
174	2	CacheMisses	98
174	3	CacheHits	0
174	3	CacheMisses	0
174	4	CacheHits	0
174	4	CacheMisses	0
174	5	CacheHits	0
174	5	CacheMisses	98
174	6	CacheHits	0
174	6	CacheMisses	98
174	7	CacheHits	0
174	7	CacheMisses	98
175	0	CacheHits	0
175	0	CacheMisses	147
175	1	CacheHits	0
175	1	CacheMisses	0
175	2	CacheHits	0
175	2	CacheMisses	109
175	3	CacheHits	0
175	3	CacheMisses	0
175	4	CacheHits	0
175	4	CacheMisses	0
175	5	CacheHits	0
175	5	CacheMisses	109
175	6	CacheHits	0
175	6	CacheMisses	108
175	7	CacheHits	0
175	7	CacheMisses	108
176	0	CacheHits	0
176	0	CacheMisses	146
176	1	CacheHits	0
176	1	CacheMisses	0
176	2	CacheHits	0
176	2	CacheMisses	108
176	3	CacheHits	0
176	3	CacheMisses	0
176	4	CacheHits	0
176	4	CacheMisses	0
176	5	CacheHits	0
176	5	CacheMisses	108
176	6	CacheHits	0
176	6	CacheMisses	108
176	7	CacheHits	0
176	7	CacheMisses	108
177	0	CacheHits	0
177	0	CacheMisses	147
177	1	CacheHits	0
177	1	CacheMisses	0
177	2	CacheHits	0
177	2	CacheMisses	89
177	3	CacheHits	0
177	3	CacheMisses	0
177	4	CacheHits	0
177	4	CacheMisses	0
177	5	CacheHits	0
177	5	CacheMisses	89
177	6	CacheHits	0
177	6	CacheMisses	89
177	7	CacheHits	0
177	7	CacheMisses	89
178	0	CacheHits	0
178	0	CacheMisses	146
178	1	CacheHits	0
178	1	CacheMisses	0
178	2	CacheHits	0
178	2	CacheMisses	94
178	3	CacheHits	0
178	3	CacheMisses	0
178	4	CacheHits	0
178	4	CacheMisses	0
178	5	CacheHits	0
178	5	CacheMisses	94
178	6	CacheHits	0
178	6	CacheMisses	94
178	7	CacheHits	0
178	7	CacheMisses	94
179	0	CacheHits	0
179	0	CacheMisses	147
179	1	CacheHits	0
179	1	CacheMisses	0
179	2	CacheHits	0
179	2	CacheMisses	124
179	3	CacheHits	0
179	3	CacheMisses	0
179	4	CacheHits	0
179	4	CacheMisses	0
179	5	CacheHits	0
179	5	CacheMisses	125
179	6	CacheHits	0
179	6	CacheMisses	124
179	7	CacheHits	0
179	7	CacheMisses	124
180	0	CacheHits	0
180	0	CacheMisses	146
180	1	CacheHits	0
180	1	CacheMisses	0
180	2	CacheHits	0
180	2	CacheMisses	105
180	3	CacheHits	0
180	3	CacheMisses	0
180	4	CacheHits	0
180	4	CacheMisses	0
180	5	CacheHits	0
180	5	CacheMisses	104
180	6	CacheHits	0
180	6	CacheMisses	106
180	7	CacheHits	0
180	7	CacheMisses	106
181	0	CacheHits	0
181	0	CacheMisses	147
181	1	CacheHits	0
181	1	CacheMisses	0
181	2	CacheHits	0
181	2	CacheMisses	97
181	3	CacheHits	0
181	3	CacheMisses	0
181	4	CacheHits	0
181	4	CacheMisses	0
181	5	CacheHits	0
181	5	CacheMisses	98
181	6	CacheHits	0
181	6	CacheMisses	97
181	7	CacheHits	0
181	7	CacheMisses	97
182	0	CacheHits	0
182	0	CacheMisses	146
182	1	CacheHits	0
182	1	CacheMisses	0
182	2	CacheHits	0
182	2	CacheMisses	99
182	3	CacheHits	0
182	3	CacheMisses	0
182	4	CacheHits	0
182	4	CacheMisses	0
182	5	CacheHits	0
182	5	CacheMisses	98
182	6	CacheHits	0
182	6	CacheMisses	95
182	7	CacheHits	0
182	7	CacheMisses	95
183	0	CacheHits	0
183	0	CacheMisses	147
183	1	CacheHits	0
183	1	CacheMisses	0
183	2	CacheHits	0
183	2	CacheMisses	106
183	3	CacheHits	0
183	3	CacheMisses	0
183	4	CacheHits	0
183	4	CacheMisses	0
183	5	CacheHits	0
183	5	CacheMisses	107
183	6	CacheHits	0
183	6	CacheMisses	110
183	7	CacheHits	0
183	7	CacheMisses	110
184	0	CacheHits	0
184	0	CacheMisses	146
184	1	CacheHits	0
184	1	CacheMisses	0
184	2	CacheHits	0
184	2	CacheMisses	97
184	3	CacheHits	0
184	3	CacheMisses	0
184	4	CacheHits	0
184	4	CacheMisses	0
184	5	CacheHits	0
184	5	CacheMisses	97
184	6	CacheHits	0
184	6	CacheMisses	97
184	7	CacheHits	0
184	7	CacheMisses	97
185	0	CacheHits	0
185	0	CacheMisses	147
185	1	CacheHits	0
185	1	CacheMisses	0
185	2	CacheHits	0
185	2	CacheMisses	115
185	3	CacheHits	0
185	3	CacheMisses	0
185	4	CacheHits	0
185	4	CacheMisses	0
185	5	CacheHits	0
185	5	CacheMisses	114
185	6	CacheHits	0
185	6	CacheMisses	115
185	7	CacheHits	0
185	7	CacheMisses	115
186	0	CacheHits	0
186	0	CacheMisses	146
186	1	CacheHits	0
186	1	CacheMisses	0
186	2	CacheHits	0
186	2	CacheMisses	114
186	3	CacheHits	0
186	3	CacheMisses	0
186	4	CacheHits	0
186	4	CacheMisses	0
186	5	CacheHits	0
186	5	CacheMisses	114
186	6	CacheHits	0
186	6	CacheMisses	110
186	7	CacheHits	0
186	7	CacheMisses	110
187	0	CacheHits	0
187	0	CacheMisses	147
187	1	CacheHits	0
187	1	CacheMisses	0
187	2	CacheHits	0
187	2	CacheMisses	95
187	3	CacheHits	0
187	3	CacheMisses	0
187	4	CacheHits	0
187	4	CacheMisses	0
187	5	CacheHits	0
187	5	CacheMisses	95
187	6	CacheHits	0
187	6	CacheMisses	99
187	7	CacheHits	0
187	7	CacheMisses	99
188	0	CacheHits	0
188	0	CacheMisses	146
188	1	CacheHits	0
188	1	CacheMisses	0
188	2	CacheHits	0
188	2	CacheMisses	121
188	3	CacheHits	0
188	3	CacheMisses	0
188	4	CacheHits	0
188	4	CacheMisses	0
188	5	CacheHits	0
188	5	CacheMisses	122
188	6	CacheHits	0
188	6	CacheMisses	121
188	7	CacheHits	0
188	7	CacheMisses	121
189	0	CacheHits	0
189	0	CacheMisses	147
189	1	CacheHits	0
189	1	CacheMisses	0
189	2	CacheHits	0
189	2	CacheMisses	109
189	3	CacheHits	0
189	3	CacheMisses	0
189	4	CacheHits	0
189	4	CacheMisses	0
189	5	CacheHits	0
189	5	CacheMisses	112
189	6	CacheHits	0
189	6	CacheMisses	109
189	7	CacheHits	0
189	7	CacheMisses	109
190	0	CacheHits	0
190	0	CacheMisses	146
190	1	CacheHits	0
190	1	CacheMisses	0
190	2	CacheHits	0
190	2	CacheMisses	122
190	3	CacheHits	0
190	3	CacheMisses	0
190	4	CacheHits	0
190	4	CacheMisses	0
190	5	CacheHits	0
190	5	CacheMisses	118
190	6	CacheHits	0
190	6	CacheMisses	122
190	7	CacheHits	0
190	7	CacheMisses	122
191	0	CacheHits	0
191	0	CacheMisses	147
191	1	CacheHits	0
191	1	CacheMisses	0
191	2	CacheHits	0
191	2	CacheMisses	83
191	3	CacheHits	0
191	3	CacheMisses	0
191	4	CacheHits	0
191	4	CacheMisses	0
191	5	CacheHits	0
191	5	CacheMisses	83
191	6	CacheHits	0
191	6	CacheMisses	83
191	7	CacheHits	0
191	7	CacheMisses	83
192	0	CacheHits	0
192	0	CacheMisses	146
192	1	CacheHits	0
192	1	CacheMisses	0
192	2	CacheHits	0
192	2	CacheMisses	104
192	3	CacheHits	0
192	3	CacheMisses	0
192	4	CacheHits	0
192	4	CacheMisses	0
192	5	CacheHits	0
192	5	CacheMisses	106
192	6	CacheHits	0
192	6	CacheMisses	104
192	7	CacheHits	0
192	7	CacheMisses	104
193	0	CacheHits	0
193	0	CacheMisses	147
193	1	CacheHits	0
193	1	CacheMisses	0
193	2	CacheHits	0
193	2	CacheMisses	101
193	3	CacheHits	0
193	3	CacheMisses	0
193	4	CacheHits	0
193	4	CacheMisses	0
193	5	CacheHits	0
193	5	CacheMisses	99
193	6	CacheHits	0
193	6	CacheMisses	101
193	7	CacheHits	0
193	7	CacheMisses	101
194	0	CacheHits	0
194	0	CacheMisses	146
194	1	CacheHits	0
194	1	CacheMisses	0
194	2	CacheHits	0
194	2	CacheMisses	105
194	3	CacheHits	0
194	3	CacheMisses	0
194	4	CacheHits	0
194	4	CacheMisses	0
194	5	CacheHits	0
194	5	CacheMisses	105
194	6	CacheHits	0
194	6	CacheMisses	102
194	7	CacheHits	0
194	7	CacheMisses	102
195	0	CacheHits	0
195	0	CacheMisses	146
195	1	CacheHits	0
195	1	CacheMisses	0
195	2	CacheHits	0
195	2	CacheMisses	120
195	3	CacheHits	0
195	3	CacheMisses	0
195	4	CacheHits	0
195	4	CacheMisses	0
195	5	CacheHits	0
195	5	CacheMisses	120
195	6	CacheHits	0
195	6	CacheMisses	123
195	7	CacheHits	0
195	7	CacheMisses	123
196	0	CacheHits	0
196	0	CacheMisses	147
196	1	CacheHits	0
196	1	CacheMisses	0
196	2	CacheHits	0
196	2	CacheMisses	97
196	3	CacheHits	0
196	3	CacheMisses	0
196	4	CacheHits	0
196	4	CacheMisses	0
196	5	CacheHits	0
196	5	CacheMisses	98
196	6	CacheHits	0
196	6	CacheMisses	97
196	7	CacheHits	0
196	7	CacheMisses	97
197	0	CacheHits	0
197	0	CacheMisses	146
197	1	CacheHits	0
197	1	CacheMisses	0
197	2	CacheHits	0
197	2	CacheMisses	85
197	3	CacheHits	0
197	3	CacheMisses	0
197	4	CacheHits	0
197	4	CacheMisses	0
197	5	CacheHits	0
197	5	CacheMisses	85
197	6	CacheHits	0
197	6	CacheMisses	85
197	7	CacheHits	0
197	7	CacheMisses	85
198	0	CacheHits	0
198	0	CacheMisses	147
198	1	CacheHits	0
198	1	CacheMisses	0
198	2	CacheHits	0
198	2	CacheMisses	114
198	3	CacheHits	0
198	3	CacheMisses	0
198	4	CacheHits	0
198	4	CacheMisses	0
198	5	CacheHits	0
198	5	CacheMisses	113
198	6	CacheHits	0
198	6	CacheMisses	112
198	7	CacheHits	0
198	7	CacheMisses	112
199	0	CacheHits	0
199	0	CacheMisses	146
199	1	CacheHits	0
199	1	CacheMisses	0
199	2	CacheHits	0
199	2	CacheMisses	103
199	3	CacheHits	0
199	3	CacheMisses	0
199	4	CacheHits	0
199	4	CacheMisses	0
199	5	CacheHits	0
199	5	CacheMisses	103
199	6	CacheHits	0
199	6	CacheMisses	105
199	7	CacheHits	0
199	7	CacheMisses	105
200	0	CacheHits	0
200	0	CacheMisses	147
200	1	CacheHits	0
200	1	CacheMisses	0
200	2	CacheHits	0
200	2	CacheMisses	89
200	3	CacheHits	0
200	3	CacheMisses	0
200	4	CacheHits	0
200	4	CacheMisses	0
200	5	CacheHits	0
200	5	CacheMisses	89
200	6	CacheHits	0
200	6	CacheMisses	88
200	7	CacheHits	0
200	7	CacheMisses	88
201	0	CacheHits	0
201	0	CacheMisses	146
201	1	CacheHits	0
201	1	CacheMisses	0
201	2	CacheHits	0
201	2	CacheMisses	99
201	3	CacheHits	0
201	3	CacheMisses	0
201	4	CacheHits	0
201	4	CacheMisses	0
201	5	CacheHits	0
201	5	CacheMisses	99
201	6	CacheHits	0
201	6	CacheMisses	98
201	7	CacheHits	0
201	7	CacheMisses	98
202	0	CacheHits	0
202	0	CacheMisses	147
202	1	CacheHits	0
202	1	CacheMisses	0
202	2	CacheHits	0
202	2	CacheMisses	78
202	3	CacheHits	0
202	3	CacheMisses	0
202	4	CacheHits	0
202	4	CacheMisses	0
202	5	CacheHits	27
202	5	CacheMisses	78
202	6	CacheHits	0
202	6	CacheMisses	80
202	7	CacheHits	0
202	7	CacheMisses	80
203	0	CacheHits	0
203	0	CacheMisses	146
203	1	CacheHits	0
203	1	CacheMisses	0
203	2	CacheHits	0
203	2	CacheMisses	0
203	3	CacheHits	0
203	3	CacheMisses	0
203	4	CacheHits	0
203	4	CacheMisses	0
203	5	CacheHits	140
203	5	CacheMisses	0
203	6	CacheHits	0
203	6	CacheMisses	0
203	7	CacheHits	0
203	7	CacheMisses	0
204	0	CacheHits	0
204	0	CacheMisses	147
204	1	CacheHits	0
204	1	CacheMisses	0
204	2	CacheHits	0
204	2	CacheMisses	0
204	3	CacheHits	0
204	3	CacheMisses	0
204	4	CacheHits	0
204	4	CacheMisses	0
204	5	CacheHits	109
204	5	CacheMisses	0
204	6	CacheHits	0
204	6	CacheMisses	0
204	7	CacheHits	0
204	7	CacheMisses	0
205	0	CacheHits	0
205	0	CacheMisses	146
205	1	CacheHits	0
205	1	CacheMisses	0
205	2	CacheHits	0
205	2	CacheMisses	0
205	3	CacheHits	0
205	3	CacheMisses	0
205	4	CacheHits	0
205	4	CacheMisses	0
205	5	CacheHits	136
205	5	CacheMisses	0
205	6	CacheHits	0
205	6	CacheMisses	0
205	7	CacheHits	0
205	7	CacheMisses	0
206	0	CacheHits	0
206	0	CacheMisses	147
206	1	CacheHits	0
206	1	CacheMisses	0
206	2	CacheHits	0
206	2	CacheMisses	0
206	3	CacheHits	0
206	3	CacheMisses	0
206	4	CacheHits	0
206	4	CacheMisses	0
206	5	CacheHits	131
206	5	CacheMisses	0
206	6	CacheHits	0
206	6	CacheMisses	0
206	7	CacheHits	0
206	7	CacheMisses	0
207	0	CacheHits	0
207	0	CacheMisses	146
207	1	CacheHits	0
207	1	CacheMisses	0
207	2	CacheHits	0
207	2	CacheMisses	0
207	3	CacheHits	0
207	3	CacheMisses	0
207	4	CacheHits	0
207	4	CacheMisses	0
207	5	CacheHits	104
207	5	CacheMisses	0
207	6	CacheHits	0
207	6	CacheMisses	0
207	7	CacheHits	0
207	7	CacheMisses	0
208	0	CacheHits	0
208	0	CacheMisses	147
208	1	CacheHits	0
208	1	CacheMisses	0
208	2	CacheHits	0
208	2	CacheMisses	0
208	3	CacheHits	0
208	3	CacheMisses	0
208	4	CacheHits	0
208	4	CacheMisses	0
208	5	CacheHits	122
208	5	CacheMisses	0
208	6	CacheHits	0
208	6	CacheMisses	0
208	7	CacheHits	0
208	7	CacheMisses	0
209	0	CacheHits	0
209	0	CacheMisses	146
209	1	CacheHits	0
209	1	CacheMisses	0
209	2	CacheHits	0
209	2	CacheMisses	48
209	3	CacheHits	0
209	3	CacheMisses	0
209	4	CacheHits	0
209	4	CacheMisses	0
209	5	CacheHits	65
209	5	CacheMisses	50
209	6	CacheHits	0
209	6	CacheMisses	48
209	7	CacheHits	0
209	7	CacheMisses	48
210	0	CacheHits	0
210	0	CacheMisses	147
210	1	CacheHits	0
210	1	CacheMisses	0
210	2	CacheHits	0
210	2	CacheMisses	32
210	3	CacheHits	0
210	3	CacheMisses	0
210	4	CacheHits	0
