Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
120.392	0	1	518	FullDelay	115.699	1.15699e+08	3	6
120.411	0	1	519	LastDelay	0.681249	681249	1	6
120.411	0	1	519	FullDelay	115.704	1.15704e+08	3	6
120.424	0	1	520	LastDelay	0.688106	688106	1	6
120.424	0	1	520	FullDelay	115.711	1.15711e+08	3	6
120.443	0	1	521	LastDelay	0.700438	700438	1	6
120.443	0	1	521	FullDelay	115.723	1.15723e+08	3	6
120.467	0	1	522	LastDelay	0.717068	717068	1	6
120.467	0	1	522	FullDelay	115.74	1.1574e+08	3	6
120.488	0	1	523	LastDelay	0.731755	731755	1	6
120.488	0	1	523	FullDelay	115.754	1.15754e+08	3	6
120.534	0	1	525	LastDelay	0.763416	763416	1	6
120.534	0	1	525	FullDelay	115.786	1.15786e+08	3	6
120.554	0	1	526	LastDelay	0.776637	776637	1	6
120.554	0	1	526	FullDelay	115.792	1.15792e+08	3	6
120.585	0	1	527	LastDelay	0.80146	801460	1	6
120.585	0	1	527	FullDelay	115.817	1.15817e+08	3	6
120.605	0	1	528	LastDelay	0.813794	813794	1	6
120.605	0	1	528	FullDelay	115.829	1.15829e+08	3	6
120.616	0	1	529	LastDelay	0.817889	817889	1	6
120.616	0	1	529	FullDelay	115.834	1.15834e+08	3	6
120.69	0	1	530	LastDelay	0.88526	885260	1	6
120.69	0	1	530	FullDelay	115.901	1.15901e+08	3	6
120.701	0	1	531	LastDelay	0.889354	889354	1	6
120.701	0	1	531	FullDelay	115.905	1.15905e+08	3	6
120.721	0	1	532	LastDelay	0.902535	902535	1	6
120.721	0	1	532	FullDelay	115.918	1.15918e+08	3	6
120.732	0	1	533	LastDelay	0.907517	907517	1	6
120.732	0	1	533	FullDelay	115.923	1.15923e+08	3	6
120.768	0	1	535	LastDelay	0.929305	929305	1	6
120.768	0	1	535	FullDelay	115.945	1.15945e+08	3	6
120.791	0	1	536	LastDelay	0.945079	945079	1	6
120.791	0	1	536	FullDelay	115.961	1.15961e+08	3	6
120.8	0	1	537	LastDelay	0.947358	947358	1	6
120.8	0	1	537	FullDelay	115.963	1.15963e+08	3	6
120.832	0	1	539	LastDelay	0.966387	966387	1	6
120.832	0	1	539	FullDelay	115.975	1.15975e+08	3	6
120.856	0	1	540	LastDelay	0.983322	983322	1	6
120.856	0	1	540	FullDelay	115.992	1.15992e+08	3	6
120.889	0	1	541	LastDelay	1.00928	1.00928e+06	1	6
120.889	0	1	541	FullDelay	116.018	1.16018e+08	3	6
120.937	0	1	543	LastDelay	1.04397	1.04397e+06	1	6
120.937	0	1	543	FullDelay	116.053	1.16053e+08	3	6
120.951	0	1	544	LastDelay	1.05063	1.05063e+06	1	6
120.951	0	1	544	FullDelay	116.059	1.16059e+08	3	6
120.96	0	1	545	LastDelay	1.05295	1.05295e+06	1	6
120.96	0	1	545	FullDelay	116.062	1.16062e+08	3	6
120.989	0	1	546	LastDelay	1.07531	1.07531e+06	1	6
120.989	0	1	546	FullDelay	116.084	1.16084e+08	3	6
121.027	0	1	547	LastDelay	1.1061	1.1061e+06	1	6
121.027	0	1	547	FullDelay	116.115	1.16115e+08	3	6
121.049	0	1	548	LastDelay	1.12171	1.12171e+06	1	6
121.049	0	1	548	FullDelay	116.131	1.16131e+08	3	6
121.072	0	1	549	LastDelay	1.13826	1.13826e+06	1	6
121.072	0	1	549	FullDelay	116.147	1.16147e+08	3	6
121.083	0	1	550	LastDelay	1.14161	1.14161e+06	1	6
121.083	0	1	550	FullDelay	116.15	1.1615e+08	3	6
121.092	0	1	551	LastDelay	1.14456	1.14456e+06	1	6
121.092	0	1	551	FullDelay	116.153	1.16153e+08	3	6
121.111	0	1	552	LastDelay	1.15599	1.15599e+06	1	6
121.111	0	1	552	FullDelay	116.165	1.16165e+08	3	6
121.178	0	1	553	LastDelay	1.21689	1.21689e+06	1	6
121.178	0	1	553	FullDelay	116.219	1.16219e+08	3	6
121.199	0	1	554	LastDelay	1.23098	1.23098e+06	1	6
121.199	0	1	554	FullDelay	116.233	1.16233e+08	3	6
121.218	0	1	555	LastDelay	1.24281	1.24281e+06	1	6
121.218	0	1	555	FullDelay	116.245	1.16245e+08	3	6
121.229	0	1	556	LastDelay	1.24742	1.24742e+06	1	6
121.229	0	1	556	FullDelay	116.249	1.16249e+08	3	6
121.24	0	1	557	LastDelay	1.25079	1.25079e+06	1	6
121.24	0	1	557	FullDelay	116.253	1.16253e+08	3	6
121.253	0	1	558	LastDelay	1.2574	1.2574e+06	1	6
121.253	0	1	558	FullDelay	116.259	1.16259e+08	3	6
121.275	0	1	559	LastDelay	1.27306	1.27306e+06	1	6
121.275	0	1	559	FullDelay	116.275	1.16275e+08	3	6
121.297	0	1	560	LastDelay	1.28808	1.28808e+06	1	6
121.297	0	1	560	FullDelay	116.29	1.1629e+08	3	6
121.306	0	1	561	LastDelay	1.29034	1.29034e+06	1	6
121.306	0	1	561	FullDelay	116.292	1.16292e+08	3	6
121.34	0	1	562	LastDelay	1.31662	1.31662e+06	1	6
121.34	0	1	562	FullDelay	116.319	1.16319e+08	3	6
121.352	0	1	563	LastDelay	1.3218	1.3218e+06	1	6
121.352	0	1	563	FullDelay	116.324	1.16324e+08	3	6
121.404	0	1	564	LastDelay	1.36774	1.36774e+06	1	6
121.404	0	1	564	FullDelay	116.37	1.1637e+08	3	6
121.445	0	1	565	LastDelay	1.40193	1.40193e+06	1	6
121.445	0	1	565	FullDelay	116.404	1.16404e+08	3	6
121.467	0	1	566	LastDelay	1.41718	1.41718e+06	1	6
121.467	0	1	566	FullDelay	116.419	1.16419e+08	3	6
121.479	0	1	567	LastDelay	1.42201	1.42201e+06	1	6
121.479	0	1	567	FullDelay	116.424	1.16424e+08	3	6
121.499	0	1	568	LastDelay	1.43551	1.43551e+06	1	6
121.499	0	1	568	FullDelay	116.438	1.16438e+08	3	6
121.512	0	1	569	LastDelay	1.44153	1.44153e+06	1	6
121.512	0	1	569	FullDelay	116.444	1.16444e+08	3	6
121.522	0	1	570	LastDelay	1.44494	1.44494e+06	1	6
121.522	0	1	570	FullDelay	116.447	1.16447e+08	3	6
121.533	0	1	571	LastDelay	1.44849	1.44849e+06	1	6
121.533	0	1	571	FullDelay	116.451	1.16451e+08	3	6
121.582	0	1	573	LastDelay	1.48387	1.48387e+06	1	6
121.582	0	1	573	FullDelay	116.486	1.16486e+08	3	6
121.602	0	1	574	LastDelay	1.49716	1.49716e+06	1	6
121.602	0	1	574	FullDelay	116.499	1.16499e+08	3	6
121.691	0	1	577	LastDelay	1.56587	1.56587e+06	1	6
121.691	0	1	577	FullDelay	116.568	1.16568e+08	3	6
121.711	0	1	578	LastDelay	1.57857	1.57857e+06	1	6
121.711	0	1	578	FullDelay	116.581	1.16581e+08	3	6
121.742	0	1	579	LastDelay	1.60275	1.60275e+06	1	6
121.742	0	1	579	FullDelay	116.605	1.16605e+08	3	6
121.764	0	1	580	LastDelay	1.61796	1.61796e+06	1	6
121.764	0	1	580	FullDelay	116.62	1.1662e+08	3	6
121.789	0	1	582	LastDelay	1.63001	1.63001e+06	1	6
121.789	0	1	582	FullDelay	116.632	1.16632e+08	3	6
121.871	0	1	586	LastDelay	1.68424	1.68424e+06	1	6
121.871	0	1	586	FullDelay	116.686	1.16686e+08	3	6
121.88	0	1	587	LastDelay	1.68648	1.68648e+06	1	6
121.88	0	1	587	FullDelay	116.688	1.16688e+08	3	6
121.902	0	1	588	LastDelay	1.70174	1.70174e+06	1	6
121.902	0	1	588	FullDelay	116.704	1.16704e+08	3	6
121.914	0	1	589	LastDelay	1.70708	1.70708e+06	1	6
121.914	0	1	589	FullDelay	116.709	1.16709e+08	3	6
121.948	0	1	591	LastDelay	1.72715	1.72715e+06	1	6
121.948	0	1	591	FullDelay	116.729	1.16729e+08	3	6
121.966	0	1	592	LastDelay	1.73874	1.73874e+06	1	6
121.966	0	1	592	FullDelay	116.741	1.16741e+08	3	6
122.013	0	1	594	LastDelay	1.7712	1.7712e+06	1	6
122.013	0	1	594	FullDelay	116.773	1.16773e+08	3	6
122.023	0	1	595	LastDelay	1.77515	1.77515e+06	1	6
122.023	0	1	595	FullDelay	116.777	1.16777e+08	3	6
122.032	0	1	596	LastDelay	1.77741	1.77741e+06	1	6
122.032	0	1	596	FullDelay	116.779	1.16779e+08	3	6
122.054	0	1	597	LastDelay	1.79216	1.79216e+06	1	6
122.054	0	1	597	FullDelay	116.794	1.16794e+08	3	6
122.068	0	1	598	LastDelay	1.79913	1.79913e+06	1	6
122.068	0	1	598	FullDelay	116.801	1.16801e+08	3	6
122.089	0	1	599	LastDelay	1.81363	1.81363e+06	1	6
122.089	0	1	599	FullDelay	116.816	1.16816e+08	3	6
122.106	0	1	600	LastDelay	1.82342	1.82342e+06	1	6
122.106	0	1	600	FullDelay	116.825	1.16825e+08	3	6
122.129	0	1	602	LastDelay	1.83253	1.83253e+06	1	6
122.129	0	1	602	FullDelay	116.835	1.16835e+08	3	6
122.171	0	1	604	LastDelay	1.86088	1.86088e+06	1	6
122.171	0	1	604	FullDelay	116.863	1.16863e+08	3	6
122.194	0	1	606	LastDelay	1.87076	1.87076e+06	1	6
122.194	0	1	606	FullDelay	116.873	1.16873e+08	3	6
122.203	0	1	607	LastDelay	1.87304	1.87304e+06	1	6
122.203	0	1	607	FullDelay	116.875	1.16875e+08	3	6
122.226	0	1	608	LastDelay	1.88938	1.88938e+06	1	6
122.226	0	1	608	FullDelay	116.891	1.16891e+08	3	6
122.236	0	1	609	LastDelay	1.89173	1.89173e+06	1	6
122.236	0	1	609	FullDelay	116.894	1.16894e+08	3	6
122.248	0	1	610	LastDelay	1.89746	1.89746e+06	1	6
122.248	0	1	610	FullDelay	116.899	1.16899e+08	3	6
122.257	0	1	611	LastDelay	1.8997	1.8997e+06	1	6
122.257	0	1	611	FullDelay	116.888	1.16888e+08	3	6
122.271	0	1	612	LastDelay	1.9066	1.9066e+06	1	6
122.271	0	1	612	FullDelay	116.895	1.16895e+08	3	6
122.282	0	1	613	LastDelay	1.91118	1.91118e+06	1	6
122.282	0	1	613	FullDelay	116.9	1.169e+08	3	6
122.31	0	1	615	LastDelay	1.92506	1.92506e+06	1	6
122.31	0	1	615	FullDelay	116.913	1.16913e+08	3	6
122.327	0	1	616	LastDelay	1.93505	1.93505e+06	1	6
122.327	0	1	616	FullDelay	116.923	1.16923e+08	3	6
122.339	0	1	617	LastDelay	1.94065	1.94065e+06	1	6
122.339	0	1	617	FullDelay	116.929	1.16929e+08	3	6
122.365	0	1	619	LastDelay	1.9529	1.9529e+06	1	6
122.365	0	1	619	FullDelay	116.941	1.16941e+08	3	6
122.394	0	1	621	LastDelay	1.96818	1.96818e+06	1	6
122.394	0	1	621	FullDelay	116.957	1.16957e+08	3	6
122.404	0	1	622	LastDelay	1.9711	1.9711e+06	1	6
122.404	0	1	622	FullDelay	116.959	1.16959e+08	3	6
122.434	0	1	624	LastDelay	1.98756	1.98756e+06	1	6
122.434	0	1	624	FullDelay	116.969	1.16969e+08	3	6
227.764	0	1	4989	LastDelay	0.0778076	77807.6	1	4
227.764	0	1	4989	FullDelay	192.446	1.92446e+08	4	4
227.808	0	1	4991	LastDelay	0.107614	107614	1	4
227.808	0	1	4991	FullDelay	192.476	1.92476e+08	4	4
227.841	0	1	4992	LastDelay	0.134321	134321	1	4
227.841	0	1	4992	FullDelay	192.503	1.92503e+08	4	4
227.851	0	1	4993	LastDelay	0.137386	137386	1	4
227.851	0	1	4993	FullDelay	192.506	1.92506e+08	4	4
227.891	0	1	4995	LastDelay	0.16334	163340	1	4
227.891	0	1	4995	FullDelay	192.532	1.92532e+08	4	4
227.93	0	1	4997	LastDelay	0.189493	189493	1	4
227.93	0	1	4997	FullDelay	192.558	1.92558e+08	4	4
227.955	0	1	4998	LastDelay	0.207322	207322	1	4
227.955	0	1	4998	FullDelay	192.576	1.92576e+08	4	4
228.026	0	1	5000	LastDelay	0.265107	265107	1	4
228.026	0	1	5000	FullDelay	192.634	1.92634e+08	4	4
228.047	0	1	5002	LastDelay	0.271728	271728	1	4
228.047	0	1	5002	FullDelay	192.64	1.9264e+08	4	4
228.093	0	1	5003	LastDelay	0.31104	311040	1	4
228.093	0	1	5003	FullDelay	192.68	1.9268e+08	4	4
228.102	0	1	5004	LastDelay	0.313279	313279	1	4
228.102	0	1	5004	FullDelay	192.682	1.92682e+08	4	4
228.113	0	1	5005	LastDelay	0.317727	317727	1	4
228.113	0	1	5005	FullDelay	192.686	1.92686e+08	4	4
228.135	0	1	5006	LastDelay	0.333055	333055	1	6
228.135	0	1	5006	FullDelay	192.702	1.92702e+08	4	6
228.159	0	1	5008	LastDelay	0.342897	342897	1	4
228.159	0	1	5008	FullDelay	192.712	1.92712e+08	4	4
228.174	0	1	5007	LastDelay	0.364669	364669	1	6
228.174	0	1	5007	FullDelay	192.733	1.92733e+08	4	6
228.183	0	1	5009	LastDelay	0.360081	360081	1	4
228.183	0	1	5009	FullDelay	192.729	1.92729e+08	4	4
228.216	0	1	5010	LastDelay	0.38589	385890	1	4
228.216	0	1	5010	FullDelay	192.755	1.92755e+08	4	4
228.278	0	1	5012	LastDelay	0.434772	434772	1	4
228.278	0	1	5012	FullDelay	192.803	1.92803e+08	4	4
228.311	0	1	5014	LastDelay	0.453744	453744	1	4
228.311	0	1	5014	FullDelay	192.822	1.92822e+08	4	4
228.335	0	1	5015	LastDelay	0.471622	471622	1	4
228.335	0	1	5015	FullDelay	192.84	1.9284e+08	4	4
228.345	0	1	5016	LastDelay	0.473941	473941	1	4
228.345	0	1	5016	FullDelay	192.843	1.92843e+08	4	4
228.391	0	1	5019	LastDelay	0.499449	499449	1	4
228.391	0	1	5019	FullDelay	192.868	1.92868e+08	4	4
228.439	0	1	5021	LastDelay	0.534128	534128	1	4
228.439	0	1	5021	FullDelay	192.903	1.92903e+08	4	4
228.459	0	1	5022	LastDelay	0.547266	547266	1	4
228.459	0	1	5022	FullDelay	192.916	1.92916e+08	4	4
228.478	0	1	5023	LastDelay	0.559479	559479	1	4
228.478	0	1	5023	FullDelay	192.928	1.92928e+08	4	4
228.501	0	1	5024	LastDelay	0.576097	576097	1	6
228.501	0	1	5024	FullDelay	192.945	1.92945e+08	4	6
228.521	0	1	5025	LastDelay	0.589199	589199	1	4
228.521	0	1	5025	FullDelay	192.958	1.92958e+08	4	4
228.53	0	1	5026	LastDelay	0.591458	591458	1	4
228.53	0	1	5026	FullDelay	192.96	1.9296e+08	4	4
228.551	0	1	5027	LastDelay	0.60567	605670	1	4
228.551	0	1	5027	FullDelay	192.974	1.92974e+08	4	4
228.572	0	1	5028	LastDelay	0.619857	619857	1	4
228.572	0	1	5028	FullDelay	192.988	1.92988e+08	4	4
228.607	0	1	5030	LastDelay	0.640734	640734	1	4
228.607	0	1	5030	FullDelay	193.009	1.93009e+08	4	4
228.647	0	1	5032	LastDelay	0.667642	667642	1	4
228.647	0	1	5032	FullDelay	193.036	1.93036e+08	4	4
228.678	0	1	5033	LastDelay	0.691114	691114	1	4
228.678	0	1	5033	FullDelay	193.06	1.9306e+08	4	4
228.698	0	1	5034	LastDelay	0.704266	704266	1	4
228.698	0	1	5034	FullDelay	193.073	1.93073e+08	4	4
228.71	0	1	5035	LastDelay	0.709794	709794	1	4
228.71	0	1	5035	FullDelay	193.078	1.93078e+08	4	4
228.743	0	1	5036	LastDelay	0.735935	735935	1	4
228.743	0	1	5036	FullDelay	193.105	1.93105e+08	4	4
228.778	0	1	5038	LastDelay	0.75748	757480	1	6
228.778	0	1	5038	FullDelay	193.126	1.93126e+08	4	6
228.787	0	1	5039	LastDelay	0.759719	759719	1	4
228.787	0	1	5039	FullDelay	193.128	1.93128e+08	4	4
228.831	0	1	5041	LastDelay	0.789761	789761	1	6
228.831	0	1	5041	FullDelay	193.158	1.93158e+08	4	6
228.863	0	1	5043	LastDelay	0.807741	807741	1	4
228.863	0	1	5043	FullDelay	193.176	1.93176e+08	4	4
228.882	0	1	5044	LastDelay	0.820154	820154	1	6
228.882	0	1	5044	FullDelay	193.189	1.93189e+08	4	6
228.905	0	1	5045	LastDelay	0.836513	836513	1	4
228.905	0	1	5045	FullDelay	193.205	1.93205e+08	4	4
228.967	0	1	5047	LastDelay	0.884746	884746	1	6
228.967	0	1	5047	FullDelay	193.253	1.93253e+08	4	6
228.977	0	1	5048	LastDelay	0.888011	888011	1	4
228.977	0	1	5048	FullDelay	193.257	1.93257e+08	4	4
229.011	0	1	5049	LastDelay	0.915395	915395	1	6
229.011	0	1	5049	FullDelay	193.284	1.93284e+08	4	6
229.031	0	1	5050	LastDelay	0.927941	927941	1	4
229.031	0	1	5050	FullDelay	193.297	1.93297e+08	4	4
229.045	0	1	5052	LastDelay	0.928387	928387	1	4
229.045	0	1	5052	FullDelay	193.297	1.93297e+08	4	4
229.056	0	1	5051	LastDelay	0.946595	946595	1	6
229.056	0	1	5051	FullDelay	193.315	1.93315e+08	4	6
229.078	0	1	5053	LastDelay	0.954349	954349	1	6
229.078	0	1	5053	FullDelay	193.323	1.93323e+08	4	6
229.101	0	1	5055	LastDelay	0.963733	963733	1	6
229.101	0	1	5055	FullDelay	193.332	1.93332e+08	4	6
229.138	0	1	5057	LastDelay	0.987579	987579	1	6
229.138	0	1	5057	FullDelay	193.356	1.93356e+08	4	6
229.163	0	1	5060	LastDelay	0.991617	991617	1	4
229.163	0	1	5060	FullDelay	193.36	1.9336e+08	4	4
229.186	0	1	5058	LastDelay	1.02856	1.02856e+06	1	6
229.186	0	1	5058	FullDelay	193.397	1.93397e+08	4	6
229.196	0	1	5061	LastDelay	1.01808	1.01808e+06	1	4
229.196	0	1	5061	FullDelay	193.387	1.93387e+08	4	4
229.207	0	1	5062	LastDelay	1.02224	1.02224e+06	1	4
229.207	0	1	5062	FullDelay	193.391	1.93391e+08	4	4
229.218	0	1	5063	LastDelay	1.02705	1.02705e+06	1	4
229.218	0	1	5063	FullDelay	193.396	1.93396e+08	4	4
229.229	0	1	5064	LastDelay	1.03046	1.03046e+06	1	4
229.229	0	1	5064	FullDelay	193.399	1.93399e+08	4	4
229.251	0	1	5065	LastDelay	1.04593	1.04593e+06	1	4
229.251	0	1	5065	FullDelay	193.415	1.93415e+08	4	4
229.27	0	1	5066	LastDelay	1.05814	1.05814e+06	1	4
229.27	0	1	5066	FullDelay	193.427	1.93427e+08	4	4
229.285	0	1	5067	LastDelay	1.06607	1.06607e+06	1	4
229.285	0	1	5067	FullDelay	193.435	1.93435e+08	4	4
229.296	0	1	5068	LastDelay	1.06999	1.06999e+06	1	4
229.296	0	1	5068	FullDelay	193.439	1.93439e+08	4	4
229.316	0	1	5069	LastDelay	1.08396	1.08396e+06	1	4
229.316	0	1	5069	FullDelay	193.453	1.93453e+08	4	4
229.326	0	1	5070	LastDelay	1.08628	1.08628e+06	1	4
229.326	0	1	5070	FullDelay	193.455	1.93455e+08	4	4
229.344	0	1	5072	LastDelay	1.09086	1.09086e+06	1	4
229.344	0	1	5072	FullDelay	193.459	1.93459e+08	4	4
229.36	0	1	5073	LastDelay	1.10004	1.10004e+06	1	4
229.36	0	1	5073	FullDelay	193.469	1.93469e+08	4	4
229.369	0	1	5074	LastDelay	1.1025	1.1025e+06	1	6
229.369	0	1	5074	FullDelay	193.471	1.93471e+08	4	6
229.381	0	1	5075	LastDelay	1.10718	1.10718e+06	1	6
229.381	0	1	5075	FullDelay	193.476	1.93476e+08	4	6
229.39	0	1	5076	LastDelay	1.10948	1.10948e+06	1	6
229.39	0	1	5076	FullDelay	193.478	1.93478e+08	4	6
229.403	0	1	5078	LastDelay	1.10908	1.10908e+06	1	4
229.403	0	1	5078	FullDelay	193.478	1.93478e+08	4	4
229.425	0	1	5079	LastDelay	1.12448	1.12448e+06	1	4
229.425	0	1	5079	FullDelay	193.493	1.93493e+08	4	4
229.434	0	1	5080	LastDelay	1.12672	1.12672e+06	1	6
229.434	0	1	5080	FullDelay	193.495	1.93495e+08	4	6
229.451	0	1	5082	LastDelay	1.13001	1.13001e+06	1	4
229.451	0	1	5082	FullDelay	193.499	1.93499e+08	4	4
229.46	0	1	5081	LastDelay	1.14603	1.14603e+06	1	6
229.46	0	1	5081	FullDelay	193.515	1.93515e+08	4	6
229.472	0	1	5083	LastDelay	1.14366	1.14366e+06	1	4
229.472	0	1	5083	FullDelay	193.512	1.93512e+08	4	4
229.484	0	1	5084	LastDelay	1.14886	1.14886e+06	1	4
229.484	0	1	5084	FullDelay	193.517	1.93517e+08	4	4
229.493	0	1	5085	LastDelay	1.15124	1.15124e+06	1	6
229.493	0	1	5085	FullDelay	193.52	1.9352e+08	4	6
229.505	0	1	5086	LastDelay	1.15666	1.15666e+06	1	4
229.505	0	1	5086	FullDelay	193.525	1.93525e+08	4	4
229.518	0	1	5087	LastDelay	1.16261	1.16261e+06	1	4
229.518	0	1	5087	FullDelay	193.531	1.93531e+08	4	4
229.531	0	1	5088	LastDelay	1.16918	1.16918e+06	1	4
229.531	0	1	5088	FullDelay	193.538	1.93538e+08	4	4
229.54	0	1	5089	LastDelay	1.17148	1.17148e+06	1	4
229.54	0	1	5089	FullDelay	193.54	1.9354e+08	4	4
229.579	0	1	5092	LastDelay	1.18977	1.18977e+06	1	4
229.579	0	1	5092	FullDelay	193.558	1.93558e+08	4	4
229.592	0	1	5093	LastDelay	1.19549	1.19549e+06	1	4
229.592	0	1	5093	FullDelay	193.564	1.93564e+08	4	4
229.601	0	1	5094	LastDelay	1.19797	1.19797e+06	1	4
229.601	0	1	5094	FullDelay	193.567	1.93567e+08	4	4
229.611	0	1	5095	LastDelay	1.2011	1.2011e+06	1	4
229.611	0	1	5095	FullDelay	193.57	1.9357e+08	4	4
229.625	0	1	5096	LastDelay	1.20807	1.20807e+06	1	4
229.625	0	1	5096	FullDelay	193.577	1.93577e+08	4	4
229.635	0	1	5097	LastDelay	1.21123	1.21123e+06	1	6
229.635	0	1	5097	FullDelay	193.58	1.9358e+08	4	6
229.646	0	1	5098	LastDelay	1.21596	1.21596e+06	1	4
229.646	0	1	5098	FullDelay	193.585	1.93585e+08	4	4
229.666	0	1	5099	LastDelay	1.22929	1.22929e+06	1	6
229.666	0	1	5099	FullDelay	193.598	1.93598e+08	4	6
229.679	0	1	5100	LastDelay	1.2353	1.2353e+06	1	4
229.679	0	1	5100	FullDelay	193.604	1.93604e+08	4	4
229.69	0	1	5101	LastDelay	1.23949	1.23949e+06	1	4
229.69	0	1	5101	FullDelay	193.608	1.93608e+08	4	4
229.702	0	1	5102	LastDelay	1.24382	1.24382e+06	1	4
229.702	0	1	5102	FullDelay	193.612	1.93612e+08	4	4
229.711	0	1	5103	LastDelay	1.24616	1.24616e+06	1	4
229.711	0	1	5103	FullDelay	193.615	1.93615e+08	4	4
229.723	0	1	5104	LastDelay	1.2517	1.2517e+06	1	4
229.723	0	1	5104	FullDelay	193.62	1.9362e+08	4	4
229.734	0	1	5105	LastDelay	1.25597	1.25597e+06	1	4
229.734	0	1	5105	FullDelay	193.625	1.93625e+08	4	4
229.743	0	1	5106	LastDelay	1.25837	1.25837e+06	1	4
229.743	0	1	5106	FullDelay	193.627	1.93627e+08	4	4
229.757	0	1	5107	LastDelay	1.26507	1.26507e+06	1	4
229.757	0	1	5107	FullDelay	193.634	1.93634e+08	4	4
229.769	0	1	5108	LastDelay	1.26989	1.26989e+06	1	4
229.769	0	1	5108	FullDelay	193.639	1.93639e+08	4	4
229.781	0	1	5109	LastDelay	1.27539	1.27539e+06	1	4
229.781	0	1	5109	FullDelay	193.644	1.93644e+08	4	4
229.791	0	1	5110	LastDelay	1.27919	1.27919e+06	1	4
229.791	0	1	5110	FullDelay	193.648	1.93648e+08	4	4
229.802	0	1	5111	LastDelay	1.28323	1.28323e+06	1	4
229.802	0	1	5111	FullDelay	193.652	1.93652e+08	4	4
229.817	0	1	5112	LastDelay	1.2914	1.2914e+06	1	4
229.817	0	1	5112	FullDelay	193.66	1.9366e+08	4	4
229.827	0	1	5113	LastDelay	1.29394	1.29394e+06	1	4
229.827	0	1	5113	FullDelay	193.663	1.93663e+08	4	4
229.837	0	1	5114	LastDelay	1.29768	1.29768e+06	1	4
229.837	0	1	5114	FullDelay	193.666	1.93666e+08	4	4
229.857	0	1	5115	LastDelay	1.31101	1.31101e+06	1	4
229.857	0	1	5115	FullDelay	193.68	1.9368e+08	4	4
229.876	0	1	5117	LastDelay	1.31586	1.31586e+06	1	4
229.876	0	1	5117	FullDelay	193.684	1.93684e+08	4	4
229.886	0	1	5118	LastDelay	1.31887	1.31887e+06	1	4
229.886	0	1	5118	FullDelay	193.687	1.93687e+08	4	4
229.922	0	1	5120	LastDelay	1.34135	1.34135e+06	1	4
229.922	0	1	5120	FullDelay	193.71	1.9371e+08	4	4
229.931	0	1	5121	LastDelay	1.34361	1.34361e+06	1	4
229.931	0	1	5121	FullDelay	193.712	1.93712e+08	4	4
229.942	0	1	5122	LastDelay	1.34737	1.34737e+06	1	4
229.942	0	1	5122	FullDelay	193.716	1.93716e+08	4	4
229.953	0	1	5123	LastDelay	1.35227	1.35227e+06	1	4
229.953	0	1	5123	FullDelay	193.721	1.93721e+08	4	4
229.964	0	1	5124	LastDelay	1.35624	1.35624e+06	1	4
229.964	0	1	5124	FullDelay	193.725	1.93725e+08	4	4
229.975	0	1	5125	LastDelay	1.35996	1.35996e+06	1	4
229.975	0	1	5125	FullDelay	193.729	1.93729e+08	4	4
229.985	0	1	5126	LastDelay	1.36354	1.36354e+06	1	4
229.985	0	1	5126	FullDelay	193.732	1.93732e+08	4	4
229.996	0	1	5127	LastDelay	1.36787	1.36787e+06	1	4
229.996	0	1	5127	FullDelay	193.736	1.93736e+08	4	4
230.01	0	1	5128	LastDelay	1.37483	1.37483e+06	1	4
230.01	0	1	5128	FullDelay	193.743	1.93743e+08	4	4
230.026	0	1	5129	LastDelay	1.38407	1.38407e+06	1	4
230.026	0	1	5129	FullDelay	193.753	1.93753e+08	4	4
230.036	0	1	5130	LastDelay	1.38726	1.38726e+06	1	4
230.036	0	1	5130	FullDelay	193.756	1.93756e+08	4	4
230.049	0	1	5131	LastDelay	1.39289	1.39289e+06	1	4
230.049	0	1	5131	FullDelay	193.762	1.93762e+08	4	4
230.063	0	1	5134	LastDelay	1.38646	1.38646e+06	1	4
230.063	0	1	5134	FullDelay	193.755	1.93755e+08	4	4
230.073	0	1	5132	LastDelay	1.41008	1.41008e+06	1	6
230.073	0	1	5132	FullDelay	193.779	1.93779e+08	4	6
230.094	0	1	5133	LastDelay	1.42517	1.42517e+06	1	6
230.094	0	1	5133	FullDelay	193.794	1.93794e+08	4	6
230.111	0	1	5138	LastDelay	1.40747	1.40747e+06	1	4
230.111	0	1	5138	FullDelay	193.776	1.93776e+08	4	4
230.12	0	1	5141	LastDelay	1.39612	1.39612e+06	1	4
230.12	0	1	5141	FullDelay	193.765	1.93765e+08	4	4
230.13	0	1	5142	LastDelay	1.3991	1.3991e+06	1	4
230.13	0	1	5142	FullDelay	193.768	1.93768e+08	4	4
230.14	0	1	5135	LastDelay	1.45677	1.45677e+06	1	6
230.14	0	1	5135	FullDelay	193.825	1.93825e+08	4	6
230.16	0	1	5137	LastDelay	1.46385	1.46385e+06	1	6
230.16	0	1	5137	FullDelay	193.832	1.93832e+08	4	6
230.17	0	1	5139	LastDelay	1.45926	1.45926e+06	1	6
230.17	0	1	5139	FullDelay	193.828	1.93828e+08	4	6
230.184	0	1	5140	LastDelay	1.46671	1.46671e+06	1	6
230.184	0	1	5140	FullDelay	193.835	1.93835e+08	4	6
230.202	0	1	5143	LastDelay	1.4647	1.4647e+06	1	4
230.202	0	1	5143	FullDelay	193.833	1.93833e+08	4	4
230.222	0	1	5145	LastDelay	1.47083	1.47083e+06	1	4
