Time	Node	Interface	Type	Packets	Kilobytes	PacketsRaw	KilobytesRaw
378.5	4	combined	Drop	0	0	0	0
379	0	combined	Drop	0	0	0	0
379	1	combined	Drop	0	0	0	0
379	2	combined	Drop	0	0	0	0
379	3	combined	Drop	0	0	0	0
379	4	combined	Drop	0	0	0	0
379.5	0	combined	Drop	0	0	0	0
379.5	1	combined	Drop	0	0	0	0
379.5	2	combined	Drop	0	0	0	0
379.5	3	combined	Drop	0	0	0	0
379.5	4	combined	Drop	0	0	0	0
380	0	combined	Drop	0	0	0	0
380	1	combined	Drop	0	0	0	0
380	2	combined	Drop	0	0	0	0
380	3	combined	Drop	0	0	0	0
380	4	combined	Drop	0	0	0	0
380.5	0	combined	Drop	0	0	0	0
380.5	1	combined	Drop	0	0	0	0
380.5	2	combined	Drop	0	0	0	0
380.5	3	combined	Drop	0	0	0	0
380.5	4	combined	Drop	0	0	0	0
381	0	combined	Drop	0	0	0	0
381	1	combined	Drop	0	0	0	0
381	2	combined	Drop	0	0	0	0
381	3	combined	Drop	0	0	0	0
381	4	combined	Drop	0	0	0	0
381.5	0	combined	Drop	0	0	0	0
381.5	1	combined	Drop	0	0	0	0
381.5	2	combined	Drop	0	0	0	0
381.5	3	combined	Drop	0	0	0	0
381.5	4	combined	Drop	0	0	0	0
382	0	combined	Drop	0	0	0	0
382	1	combined	Drop	0	0	0	0
382	2	combined	Drop	0	0	0	0
382	3	combined	Drop	0	0	0	0
382	4	combined	Drop	0	0	0	0
382.5	0	combined	Drop	0	0	0	0
382.5	1	combined	Drop	0	0	0	0
382.5	2	combined	Drop	0	0	0	0
382.5	3	combined	Drop	0	0	0	0
382.5	4	combined	Drop	0	0	0	0
383	0	combined	Drop	0	0	0	0
383	1	combined	Drop	0	0	0	0
383	2	combined	Drop	0	0	0	0
383	3	combined	Drop	0	0	0	0
383	4	combined	Drop	0	0	0	0
383.5	0	combined	Drop	0	0	0	0
383.5	1	combined	Drop	0	0	0	0
383.5	2	combined	Drop	0	0	0	0
383.5	3	combined	Drop	0	0	0	0
383.5	4	combined	Drop	0	0	0	0
384	0	combined	Drop	0	0	0	0
384	1	combined	Drop	0	0	0	0
384	2	combined	Drop	0	0	0	0
384	3	combined	Drop	0	0	0	0
384	4	combined	Drop	0	0	0	0
384.5	0	combined	Drop	0	0	0	0
384.5	1	combined	Drop	0	0	0	0
384.5	2	combined	Drop	0	0	0	0
384.5	3	combined	Drop	0	0	0	0
384.5	4	combined	Drop	0	0	0	0
385	0	combined	Drop	0	0	0	0
385	1	combined	Drop	0	0	0	0
385	2	combined	Drop	0	0	0	0
385	3	combined	Drop	0	0	0	0
385	4	combined	Drop	0	0	0	0
385.5	0	combined	Drop	0	0	0	0
385.5	1	combined	Drop	0	0	0	0
385.5	2	combined	Drop	0	0	0	0
385.5	3	combined	Drop	0	0	0	0
385.5	4	combined	Drop	0	0	0	0
386	0	combined	Drop	0	0	0	0
386	1	combined	Drop	0	0	0	0
386	2	combined	Drop	0	0	0	0
386	3	combined	Drop	0	0	0	0
386	4	combined	Drop	0	0	0	0
386.5	0	combined	Drop	0	0	0	0
386.5	1	combined	Drop	0	0	0	0
386.5	2	combined	Drop	0	0	0	0
386.5	3	combined	Drop	0	0	0	0
386.5	4	combined	Drop	0	0	0	0
387	0	combined	Drop	0	0	0	0
387	1	combined	Drop	0	0	0	0
387	2	combined	Drop	0	0	0	0
387	3	combined	Drop	0	0	0	0
387	4	combined	Drop	0	0	0	0
387.5	0	combined	Drop	0	0	0	0
387.5	1	combined	Drop	0	0	0	0
387.5	2	combined	Drop	0	0	0	0
387.5	3	combined	Drop	0	0	0	0
387.5	4	combined	Drop	0	0	0	0
388	0	combined	Drop	0	0	0	0
388	1	combined	Drop	0	0	0	0
388	2	combined	Drop	0	0	0	0
388	3	combined	Drop	0	0	0	0
388	4	combined	Drop	0	0	0	0
388.5	0	combined	Drop	0	0	0	0
388.5	1	combined	Drop	0	0	0	0
388.5	2	combined	Drop	0	0	0	0
388.5	3	combined	Drop	0	0	0	0
388.5	4	combined	Drop	0	0	0	0
389	0	combined	Drop	0	0	0	0
389	1	combined	Drop	0	0	0	0
389	2	combined	Drop	0	0	0	0
389	3	combined	Drop	0	0	0	0
389	4	combined	Drop	0	0	0	0
389.5	0	combined	Drop	0	0	0	0
389.5	1	combined	Drop	0	0	0	0
389.5	2	combined	Drop	0	0	0	0
389.5	3	combined	Drop	0	0	0	0
389.5	4	combined	Drop	0	0	0	0
390	0	combined	Drop	0	0	0	0
390	1	combined	Drop	0	0	0	0
390	2	combined	Drop	0	0	0	0
390	3	combined	Drop	0	0	0	0
390	4	combined	Drop	0	0	0	0
390.5	0	combined	Drop	0	0	0	0
390.5	1	combined	Drop	0	0	0	0
390.5	2	combined	Drop	0	0	0	0
390.5	3	combined	Drop	0	0	0	0
390.5	4	combined	Drop	0	0	0	0
391	0	combined	Drop	0	0	0	0
391	1	combined	Drop	0	0	0	0
391	2	combined	Drop	0	0	0	0
391	3	combined	Drop	0	0	0	0
391	4	combined	Drop	0	0	0	0
391.5	0	combined	Drop	0	0	0	0
391.5	1	combined	Drop	0	0	0	0
391.5	2	combined	Drop	0	0	0	0
391.5	3	combined	Drop	0	0	0	0
391.5	4	combined	Drop	0	0	0	0
392	0	combined	Drop	0	0	0	0
392	1	combined	Drop	0	0	0	0
392	2	combined	Drop	0	0	0	0
392	3	combined	Drop	0	0	0	0
392	4	combined	Drop	0	0	0	0
392.5	0	combined	Drop	0	0	0	0
392.5	1	combined	Drop	0	0	0	0
392.5	2	combined	Drop	0	0	0	0
392.5	3	combined	Drop	0	0	0	0
392.5	4	combined	Drop	0	0	0	0
393	0	combined	Drop	0	0	0	0
393	1	combined	Drop	0	0	0	0
393	2	combined	Drop	0	0	0	0
393	3	combined	Drop	0	0	0	0
393	4	combined	Drop	0	0	0	0
393.5	0	combined	Drop	0	0	0	0
393.5	1	combined	Drop	0	0	0	0
393.5	2	combined	Drop	0	0	0	0
393.5	3	combined	Drop	0	0	0	0
393.5	4	combined	Drop	0	0	0	0
394	0	combined	Drop	0	0	0	0
394	1	combined	Drop	0	0	0	0
394	2	combined	Drop	0	0	0	0
394	3	combined	Drop	0	0	0	0
394	4	combined	Drop	0	0	0	0
394.5	0	combined	Drop	0	0	0	0
394.5	1	combined	Drop	0	0	0	0
394.5	2	combined	Drop	0	0	0	0
394.5	3	combined	Drop	0	0	0	0
394.5	4	combined	Drop	0	0	0	0
395	0	combined	Drop	0	0	0	0
395	1	combined	Drop	0	0	0	0
395	2	combined	Drop	0	0	0	0
395	3	combined	Drop	0	0	0	0
395	4	combined	Drop	0	0	0	0
395.5	0	combined	Drop	0	0	0	0
395.5	1	combined	Drop	0	0	0	0
395.5	2	combined	Drop	0	0	0	0
395.5	3	combined	Drop	0	0	0	0
395.5	4	combined	Drop	0	0	0	0
396	0	combined	Drop	0	0	0	0
396	1	combined	Drop	0	0	0	0
396	2	combined	Drop	0	0	0	0
396	3	combined	Drop	0	0	0	0
396	4	combined	Drop	0	0	0	0
396.5	0	combined	Drop	0	0	0	0
396.5	1	combined	Drop	0	0	0	0
396.5	2	combined	Drop	0	0	0	0
396.5	3	combined	Drop	0	0	0	0
396.5	4	combined	Drop	0	0	0	0
397	0	combined	Drop	0	0	0	0
397	1	combined	Drop	0	0	0	0
397	2	combined	Drop	0	0	0	0
397	3	combined	Drop	0	0	0	0
397	4	combined	Drop	0	0	0	0
397.5	0	combined	Drop	0	0	0	0
397.5	1	combined	Drop	0	0	0	0
397.5	2	combined	Drop	0	0	0	0
397.5	3	combined	Drop	0	0	0	0
397.5	4	combined	Drop	0	0	0	0
398	0	combined	Drop	0	0	0	0
398	1	combined	Drop	0	0	0	0
398	2	combined	Drop	0	0	0	0
398	3	combined	Drop	0	0	0	0
398	4	combined	Drop	0	0	0	0
398.5	0	combined	Drop	0	0	0	0
398.5	1	combined	Drop	0	0	0	0
398.5	2	combined	Drop	0	0	0	0
398.5	3	combined	Drop	0	0	0	0
398.5	4	combined	Drop	0	0	0	0
399	0	combined	Drop	0	0	0	0
399	1	combined	Drop	0	0	0	0
399	2	combined	Drop	0	0	0	0
399	3	combined	Drop	0	0	0	0
399	4	combined	Drop	0	0	0	0
399.5	0	combined	Drop	0	0	0	0
399.5	1	combined	Drop	0	0	0	0
399.5	2	combined	Drop	0	0	0	0
399.5	3	combined	Drop	0	0	0	0
399.5	4	combined	Drop	0	0	0	0
400	0	combined	Drop	0	0	0	0
400	1	combined	Drop	0	0	0	0
400	2	combined	Drop	0	0	0	0
400	3	combined	Drop	0	0	0	0
400	4	combined	Drop	0	0	0	0
400.5	0	combined	Drop	0	0	0	0
400.5	1	combined	Drop	0	0	0	0
400.5	2	combined	Drop	0	0	0	0
400.5	3	combined	Drop	0	0	0	0
400.5	4	combined	Drop	0	0	0	0
401	0	combined	Drop	0	0	0	0
401	1	combined	Drop	0	0	0	0
401	2	combined	Drop	0	0	0	0
401	3	combined	Drop	0	0	0	0
401	4	combined	Drop	0	0	0	0
401.5	0	combined	Drop	0	0	0	0
401.5	1	combined	Drop	0	0	0	0
401.5	2	combined	Drop	0	0	0	0
401.5	3	combined	Drop	0	0	0	0
401.5	4	combined	Drop	0	0	0	0
402	0	combined	Drop	0	0	0	0
402	1	combined	Drop	0	0	0	0
402	2	combined	Drop	0	0	0	0
402	3	combined	Drop	0	0	0	0
402	4	combined	Drop	0	0	0	0
402.5	0	combined	Drop	0	0	0	0
402.5	1	combined	Drop	0	0	0	0
402.5	2	combined	Drop	0	0	0	0
402.5	3	combined	Drop	0	0	0	0
402.5	4	combined	Drop	0	0	0	0
403	0	combined	Drop	0	0	0	0
403	1	combined	Drop	0	0	0	0
403	2	combined	Drop	0	0	0	0
403	3	combined	Drop	0	0	0	0
403	4	combined	Drop	0	0	0	0
403.5	0	combined	Drop	0	0	0	0
403.5	1	combined	Drop	0	0	0	0
403.5	2	combined	Drop	0	0	0	0
403.5	3	combined	Drop	0	0	0	0
403.5	4	combined	Drop	0	0	0	0
404	0	combined	Drop	0	0	0	0
404	1	combined	Drop	0	0	0	0
404	2	combined	Drop	0	0	0	0
404	3	combined	Drop	0	0	0	0
404	4	combined	Drop	0	0	0	0
404.5	0	combined	Drop	0	0	0	0
404.5	1	combined	Drop	0	0	0	0
404.5	2	combined	Drop	0	0	0	0
404.5	3	combined	Drop	0	0	0	0
404.5	4	combined	Drop	0	0	0	0
405	0	combined	Drop	0	0	0	0
405	1	combined	Drop	0	0	0	0
405	2	combined	Drop	0	0	0	0
405	3	combined	Drop	0	0	0	0
405	4	combined	Drop	0	0	0	0
405.5	0	combined	Drop	0	0	0	0
405.5	1	combined	Drop	0	0	0	0
405.5	2	combined	Drop	0	0	0	0
405.5	3	combined	Drop	0	0	0	0
405.5	4	combined	Drop	0	0	0	0
406	0	combined	Drop	0	0	0	0
406	1	combined	Drop	0	0	0	0
406	2	combined	Drop	0	0	0	0
406	3	combined	Drop	0	0	0	0
406	4	combined	Drop	0	0	0	0
406.5	0	combined	Drop	0	0	0	0
406.5	1	combined	Drop	0	0	0	0
406.5	2	combined	Drop	0	0	0	0
406.5	3	combined	Drop	0	0	0	0
406.5	4	combined	Drop	0	0	0	0
407	0	combined	Drop	0	0	0	0
407	1	combined	Drop	0	0	0	0
407	2	combined	Drop	0	0	0	0
407	3	combined	Drop	0	0	0	0
407	4	combined	Drop	0	0	0	0
407.5	0	combined	Drop	0	0	0	0
407.5	1	combined	Drop	0	0	0	0
407.5	2	combined	Drop	0	0	0	0
407.5	3	combined	Drop	0	0	0	0
407.5	4	combined	Drop	0	0	0	0
408	0	combined	Drop	0	0	0	0
408	1	combined	Drop	0	0	0	0
408	2	combined	Drop	0	0	0	0
408	3	combined	Drop	0	0	0	0
408	4	combined	Drop	0	0	0	0
408.5	0	combined	Drop	0	0	0	0
408.5	1	combined	Drop	0	0	0	0
408.5	2	combined	Drop	0	0	0	0
408.5	3	combined	Drop	0	0	0	0
408.5	4	combined	Drop	0	0	0	0
409	0	combined	Drop	0	0	0	0
409	1	combined	Drop	0	0	0	0
409	2	combined	Drop	0	0	0	0
409	3	combined	Drop	0	0	0	0
409	4	combined	Drop	0	0	0	0
409.5	0	combined	Drop	0	0	0	0
409.5	1	combined	Drop	0	0	0	0
409.5	2	combined	Drop	0	0	0	0
409.5	3	combined	Drop	0	0	0	0
409.5	4	combined	Drop	0	0	0	0
410	0	combined	Drop	0	0	0	0
410	1	combined	Drop	0	0	0	0
410	2	combined	Drop	0	0	0	0
410	3	combined	Drop	0	0	0	0
410	4	combined	Drop	0	0	0	0
410.5	0	combined	Drop	0	0	0	0
410.5	1	combined	Drop	0	0	0	0
410.5	2	combined	Drop	0	0	0	0
410.5	3	combined	Drop	0	0	0	0
410.5	4	combined	Drop	0	0	0	0
411	0	combined	Drop	0	0	0	0
411	1	combined	Drop	0	0	0	0
411	2	combined	Drop	0	0	0	0
411	3	combined	Drop	0	0	0	0
411	4	combined	Drop	0	0	0	0
411.5	0	combined	Drop	0	0	0	0
411.5	1	combined	Drop	0	0	0	0
411.5	2	combined	Drop	0	0	0	0
411.5	3	combined	Drop	0	0	0	0
411.5	4	combined	Drop	0	0	0	0
412	0	combined	Drop	0	0	0	0
412	1	combined	Drop	0	0	0	0
412	2	combined	Drop	0	0	0	0
412	3	combined	Drop	0	0	0	0
412	4	combined	Drop	0	0	0	0
412.5	0	combined	Drop	0	0	0	0
412.5	1	combined	Drop	0	0	0	0
412.5	2	combined	Drop	0	0	0	0
412.5	3	combined	Drop	0	0	0	0
412.5	4	combined	Drop	0	0	0	0
413	0	combined	Drop	0	0	0	0
413	1	combined	Drop	0	0	0	0
413	2	combined	Drop	0	0	0	0
413	3	combined	Drop	0	0	0	0
413	4	combined	Drop	0	0	0	0
413.5	0	combined	Drop	0	0	0	0
413.5	1	combined	Drop	0	0	0	0
413.5	2	combined	Drop	0	0	0	0
413.5	3	combined	Drop	0	0	0	0
413.5	4	combined	Drop	0	0	0	0
414	0	combined	Drop	0	0	0	0
414	1	combined	Drop	0	0	0	0
414	2	combined	Drop	0	0	0	0
414	3	combined	Drop	0	0	0	0
414	4	combined	Drop	0	0	0	0
414.5	0	combined	Drop	0	0	0	0
414.5	1	combined	Drop	0	0	0	0
414.5	2	combined	Drop	0	0	0	0
414.5	3	combined	Drop	0	0	0	0
414.5	4	combined	Drop	0	0	0	0
415	0	combined	Drop	0	0	0	0
415	1	combined	Drop	0	0	0	0
415	2	combined	Drop	0	0	0	0
415	3	combined	Drop	0	0	0	0
415	4	combined	Drop	0	0	0	0
415.5	0	combined	Drop	0	0	0	0
415.5	1	combined	Drop	0	0	0	0
415.5	2	combined	Drop	0	0	0	0
415.5	3	combined	Drop	0	0	0	0
415.5	4	combined	Drop	0	0	0	0
416	0	combined	Drop	0	0	0	0
416	1	combined	Drop	0	0	0	0
416	2	combined	Drop	0	0	0	0
416	3	combined	Drop	0	0	0	0
416	4	combined	Drop	0	0	0	0
416.5	0	combined	Drop	0	0	0	0
416.5	1	combined	Drop	0	0	0	0
416.5	2	combined	Drop	0	0	0	0
416.5	3	combined	Drop	0	0	0	0
416.5	4	combined	Drop	0	0	0	0
417	0	combined	Drop	0	0	0	0
417	1	combined	Drop	0	0	0	0
417	2	combined	Drop	0	0	0	0
417	3	combined	Drop	0	0	0	0
417	4	combined	Drop	0	0	0	0
417.5	0	combined	Drop	0	0	0	0
417.5	1	combined	Drop	0	0	0	0
417.5	2	combined	Drop	0	0	0	0
417.5	3	combined	Drop	0	0	0	0
417.5	4	combined	Drop	0	0	0	0
418	0	combined	Drop	0	0	0	0
418	1	combined	Drop	0	0	0	0
418	2	combined	Drop	0	0	0	0
418	3	combined	Drop	0	0	0	0
418	4	combined	Drop	0	0	0	0
418.5	0	combined	Drop	0	0	0	0
418.5	1	combined	Drop	0	0	0	0
418.5	2	combined	Drop	0	0	0	0
418.5	3	combined	Drop	0	0	0	0
418.5	4	combined	Drop	0	0	0	0
419	0	combined	Drop	0	0	0	0
419	1	combined	Drop	0	0	0	0
419	2	combined	Drop	0	0	0	0
419	3	combined	Drop	0	0	0	0
419	4	combined	Drop	0	0	0	0
419.5	0	combined	Drop	0	0	0	0
419.5	1	combined	Drop	0	0	0	0
419.5	2	combined	Drop	0	0	0	0
419.5	3	combined	Drop	0	0	0	0
419.5	4	combined	Drop	0	0	0	0
420	0	combined	Drop	0	0	0	0
420	1	combined	Drop	0	0	0	0
420	2	combined	Drop	0	0	0	0
420	3	combined	Drop	0	0	0	0
420	4	combined	Drop	0	0	0	0
420.5	0	combined	Drop	0	0	0	0
420.5	1	combined	Drop	0	0	0	0
420.5	2	combined	Drop	0	0	0	0
420.5	3	combined	Drop	0	0	0	0
420.5	4	combined	Drop	0	0	0	0
421	0	combined	Drop	0	0	0	0
421	1	combined	Drop	0	0	0	0
421	2	combined	Drop	0	0	0	0
421	3	combined	Drop	0	0	0	0
421	4	combined	Drop	0	0	0	0
421.5	0	combined	Drop	0	0	0	0
421.5	1	combined	Drop	0	0	0	0
421.5	2	combined	Drop	0	0	0	0
421.5	3	combined	Drop	0	0	0	0
421.5	4	combined	Drop	0	0	0	0
422	0	combined	Drop	0	0	0	0
422	1	combined	Drop	0	0	0	0
422	2	combined	Drop	0	0	0	0
422	3	combined	Drop	0	0	0	0
422	4	combined	Drop	0	0	0	0
422.5	0	combined	Drop	0	0	0	0
422.5	1	combined	Drop	0	0	0	0
422.5	2	combined	Drop	0	0	0	0
422.5	3	combined	Drop	0	0	0	0
422.5	4	combined	Drop	0	0	0	0
423	0	combined	Drop	0	0	0	0
423	1	combined	Drop	0	0	0	0
423	2	combined	Drop	0	0	0	0
423	3	combined	Drop	0	0	0	0
423	4	combined	Drop	0	0	0	0
423.5	0	combined	Drop	0	0	0	0
423.5	1	combined	Drop	0	0	0	0
423.5	2	combined	Drop	0	0	0	0
423.5	3	combined	Drop	0	0	0	0
423.5	4	combined	Drop	0	0	0	0
424	0	combined	Drop	0	0	0	0
424	1	combined	Drop	0	0	0	0
424	2	combined	Drop	0	0	0	0
424	3	combined	Drop	0	0	0	0
424	4	combined	Drop	0	0	0	0
424.5	0	combined	Drop	0	0	0	0
424.5	1	combined	Drop	0	0	0	0
424.5	2	combined	Drop	0	0	0	0
424.5	3	combined	Drop	0	0	0	0
424.5	4	combined	Drop	0	0	0	0
425	0	combined	Drop	0	0	0	0
425	1	combined	Drop	0	0	0	0
425	2	combined	Drop	0	0	0	0
425	3	combined	Drop	0	0	0	0
425	4	combined	Drop	0	0	0	0
425.5	0	combined	Drop	0	0	0	0
425.5	1	combined	Drop	0	0	0	0
425.5	2	combined	Drop	0	0	0	0
425.5	3	combined	Drop	0	0	0	0
425.5	4	combined	Drop	0	0	0	0
426	0	combined	Drop	0	0	0	0
426	1	combined	Drop	0	0	0	0
426	2	combined	Drop	0	0	0	0
426	3	combined	Drop	0	0	0	0
426	4	combined	Drop	0	0	0	0
426.5	0	combined	Drop	0	0	0	0
426.5	1	combined	Drop	0	0	0	0
426.5	2	combined	Drop	0	0	0	0
426.5	3	combined	Drop	0	0	0	0
426.5	4	combined	Drop	0	0	0	0
427	0	combined	Drop	0	0	0	0
427	1	combined	Drop	0	0	0	0
427	2	combined	Drop	0	0	0	0
427	3	combined	Drop	0	0	0	0
427	4	combined	Drop	0	0	0	0
427.5	0	combined	Drop	0	0	0	0
427.5	1	combined	Drop	0	0	0	0
427.5	2	combined	Drop	0	0	0	0
427.5	3	combined	Drop	0	0	0	0
427.5	4	combined	Drop	0	0	0	0
428	0	combined	Drop	0	0	0	0
428	1	combined	Drop	0	0	0	0
428	2	combined	Drop	0	0	0	0
428	3	combined	Drop	0	0	0	0
428	4	combined	Drop	0	0	0	0
428.5	0	combined	Drop	0	0	0	0
428.5	1	combined	Drop	0	0	0	0
428.5	2	combined	Drop	0	0	0	0
428.5	3	combined	Drop	0	0	0	0
428.5	4	combined	Drop	0	0	0	0
429	0	combined	Drop	0	0	0	0
429	1	combined	Drop	0	0	0	0
429	2	combined	Drop	0	0	0	0
429	3	combined	Drop	0	0	0	0
429	4	combined	Drop	0	0	0	0
429.5	0	combined	Drop	0	0	0	0
429.5	1	combined	Drop	0	0	0	0
429.5	2	combined	Drop	0	0	0	0
429.5	3	combined	Drop	0	0	0	0
429.5	4	combined	Drop	0	0	0	0
430	0	combined	Drop	0	0	0	0
430	1	combined	Drop	0	0	0	0
430	2	combined	Drop	0	0	0	0
430	3	combined	Drop	0	0	0	0
430	4	combined	Drop	0	0	0	0
430.5	0	combined	Drop	0	0	0	0
430.5	1	combined	Drop	0	0	0	0
430.5	2	combined	Drop	0	0	0	0
430.5	3	combined	Drop	0	0	0	0
430.5	4	combined	Drop	0	0	0	0
431	0	combined	Drop	0	0	0	0
431	1	combined	Drop	0	0	0	0
431	2	combined	Drop	0	0	0	0
431	3	combined	Drop	0	0	0	0
431	4	combined	Drop	0	0	0	0
431.5	0	combined	Drop	0	0	0	0
431.5	1	combined	Drop	0	0	0	0
431.5	2	combined	Drop	0	0	0	0
431.5	3	combined	Drop	0	0	0	0
431.5	4	combined	Drop	0	0	0	0
432	0	combined	Drop	0	0	0	0
432	1	combined	Drop	0	0	0	0
432	2	combined	Drop	0	0	0	0
432	3	combined	Drop	0	0	0	0
432	4	combined	Drop	0	0	0	0
432.5	0	combined	Drop	0	0	0	0
432.5	1	combined	Drop	0	0	0	0
432.5	2	combined	Drop	0	0	0	0
432.5	3	combined	Drop	0	0	0	0
432.5	4	combined	Drop	0	0	0	0
433	0	combined	Drop	0	0	0	0
433	1	combined	Drop	0	0	0	0
433	2	combined	Drop	0	0	0	0
433	3	combined	Drop	0	0	0	0
433	4	combined	Drop	0	0	0	0
433.5	0	combined	Drop	0	0	0	0
433.5	1	combined	Drop	0	0	0	0
433.5	2	combined	Drop	0	0	0	0
433.5	3	combined	Drop	0	0	0	0
433.5	4	combined	Drop	0	0	0	0
434	0	combined	Drop	0	0	0	0
434	1	combined	Drop	0	0	0	0
434	2	combined	Drop	0	0	0	0
434	3	combined	Drop	0	0	0	0
434	4	combined	Drop	0	0	0	0
434.5	0	combined	Drop	0	0	0	0
434.5	1	combined	Drop	0	0	0	0
434.5	2	combined	Drop	0	0	0	0
434.5	3	combined	Drop	0	0	0	0
434.5	4	combined	Drop	0	0	0	0
435	0	combined	Drop	0	0	0	0
435	1	combined	Drop	0	0	0	0
435	2	combined	Drop	0	0	0	0
435	3	combined	Drop	0	0	0	0
435	4	combined	Drop	0	0	0	0
435.5	0	combined	Drop	0	0	0	0
435.5	1	combined	Drop	0	0	0	0
435.5	2	combined	Drop	0	0	0	0
435.5	3	combined	Drop	0	0	0	0
435.5	4	combined	Drop	0	0	0	0
436	0	combined	Drop	0	0	0	0
436	1	combined	Drop	0	0	0	0
436	2	combined	Drop	0	0	0	0
436	3	combined	Drop	0	0	0	0
436	4	combined	Drop	0	0	0	0
436.5	0	combined	Drop	0	0	0	0
436.5	1	combined	Drop	0	0	0	0
436.5	2	combined	Drop	0	0	0	0
436.5	3	combined	Drop	0	0	0	0
436.5	4	combined	Drop	0	0	0	0
437	0	combined	Drop	0	0	0	0
437	1	combined	Drop	0	0	0	0
437	2	combined	Drop	0	0	0	0
437	3	combined	Drop	0	0	0	0
437	4	combined	Drop	0	0	0	0
437.5	0	combined	Drop	0	0	0	0
437.5	1	combined	Drop	0	0	0	0
437.5	2	combined	Drop	0	0	0	0
437.5	3	combined	Drop	0	0	0	0
437.5	4	combined	Drop	0	0	0	0
438	0	combined	Drop	0	0	0	0
438	1	combined	Drop	0	0	0	0
438	2	combined	Drop	0	0	0	0
438	3	combined	Drop	0	0	0	0
438	4	combined	Drop	0	0	0	0
438.5	0	combined	Drop	0	0	0	0
438.5	1	combined	Drop	0	0	0	0
438.5	2	combined	Drop	0	0	0	0
438.5	3	combined	Drop	0	0	0	0
438.5	4	combined	Drop	0	0	0	0
439	0	combined	Drop	0	0	0	0
439	1	combined	Drop	0	0	0	0
439	2	combined	Drop	0	0	0	0
439	3	combined	Drop	0	0	0	0
439	4	combined	Drop	0	0	0	0
439.5	0	combined	Drop	0	0	0	0
439.5	1	combined	Drop	0	0	0	0
439.5	2	combined	Drop	0	0	0	0
439.5	3	combined	Drop	0	0	0	0
439.5	4	combined	Drop	0	0	0	0
440	0	combined	Drop	0	0	0	0
440	1	combined	Drop	0	0	0	0
440	2	combined	Drop	0	0	0	0
440	3	combined	Drop	0	0	0	0
440	4	combined	Drop	0	0	0	0
440.5	0	combined	Drop	0	0	0	0
440.5	1	combined	Drop	0	0	0	0
440.5	2	combined	Drop	0	0	0	0
440.5	3	combined	Drop	0	0	0	0
440.5	4	combined	Drop	0	0	0	0
441	0	combined	Drop	0	0	0	0
441	1	combined	Drop	0	0	0	0
441	2	combined	Drop	0	0	0	0
441	3	combined	Drop	0	0	0	0
441	4	combined	Drop	0	0	0	0
441.5	0	combined	Drop	0	0	0	0
441.5	1	combined	Drop	0	0	0	0
441.5	2	combined	Drop	0	0	0	0
441.5	3	combined	Drop	0	0	0	0
441.5	4	combined	Drop	0	0	0	0
442	0	combined	Drop	0	0	0	0
442	1	combined	Drop	0	0	0	0
442	2	combined	Drop	0	0	0	0
442	3	combined	Drop	0	0	0	0
442	4	combined	Drop	0	0	0	0
442.5	0	combined	Drop	0	0	0	0
442.5	1	combined	Drop	0	0	0	0
442.5	2	combined	Drop	0	0	0	0
442.5	3	combined	Drop	0	0	0	0
442.5	4	combined	Drop	0	0	0	0
443	0	combined	Drop	0	0	0	0
443	1	combined	Drop	0	0	0	0
443	2	combined	Drop	0	0	0	0
443	3	combined	Drop	0	0	0	0
443	4	combined	Drop	0	0	0	0
443.5	0	combined	Drop	0	0	0	0
443.5	1	combined	Drop	0	0	0	0
443.5	2	combined	Drop	0	0	0	0
443.5	3	combined	Drop	0	0	0	0
443.5	4	combined	Drop	0	0	0	0
444	0	combined	Drop	0	0	0	0
444	1	combined	Drop	0	0	0	0
444	2	combined	Drop	0	0	0	0
444	3	combined	Drop	0	0	0	0
444	4	combined	Drop	0	0	0	0
444.5	0	combined	Drop	0	0	0	0
444.5	1	combined	Drop	0	0	0	0
444.5	2	combined	Drop	0	0	0	0
444.5	3	combined	Drop	0	0	0	0
444.5	4	combined	Drop	0	0	0	0
445	0	combined	Drop	0	0	0	0
445	1	combined	Drop	0	0	0	0
445	2	combined	Drop	0	0	0	0
445	3	combined	Drop	0	0	0	0
445	4	combined	Drop	0	0	0	0
445.5	0	combined	Drop	0	0	0	0
445.5	1	combined	Drop	0	0	0	0
445.5	2	combined	Drop	0	0	0	0
445.5	3	combined	Drop	0	0	0	0
445.5	4	combined	Drop	0	0	0	0
446	0	combined	Drop	0	0	0	0
446	1	combined	Drop	0	0	0	0
446	2	combined	Drop	0	0	0	0
446	3	combined	Drop	0	0	0	0
446	4	combined	Drop	0	0	0	0
446.5	0	combined	Drop	0	0	0	0
446.5	1	combined	Drop	0	0	0	0
446.5	2	combined	Drop	0	0	0	0
446.5	3	combined	Drop	0	0	0	0
446.5	4	combined	Drop	0	0	0	0
447	0	combined	Drop	0	0	0	0
447	1	combined	Drop	0	0	0	0
447	2	combined	Drop	0	0	0	0
447	3	combined	Drop	0	0	0	0
447	4	combined	Drop	0	0	0	0
447.5	0	combined	Drop	0	0	0	0
447.5	1	combined	Drop	0	0	0	0
447.5	2	combined	Drop	0	0	0	0
447.5	3	combined	Drop	0	0	0	0
447.5	4	combined	Drop	0	0	0	0
448	0	combined	Drop	0	0	0	0
448	1	combined	Drop	0	0	0	0
448	2	combined	Drop	0	0	0	0
448	3	combined	Drop	0	0	0	0
448	4	combined	Drop	0	0	0	0
448.5	0	combined	Drop	0	0	0	0
448.5	1	combined	Drop	0	0	0	0
