Time	Node	Type	Packets	
224	0	CacheMisses	147
224	1	CacheHits	0
224	1	CacheMisses	114
224	2	CacheHits	0
224	2	CacheMisses	114
224	3	CacheHits	0
224	3	CacheMisses	114
224	4	CacheHits	0
224	4	CacheMisses	114
225	0	CacheHits	0
225	0	CacheMisses	146
225	1	CacheHits	0
225	1	CacheMisses	132
225	2	CacheHits	0
225	2	CacheMisses	132
225	3	CacheHits	0
225	3	CacheMisses	132
225	4	CacheHits	0
225	4	CacheMisses	132
226	0	CacheHits	0
226	0	CacheMisses	146
226	1	CacheHits	0
226	1	CacheMisses	109
226	2	CacheHits	0
226	2	CacheMisses	109
226	3	CacheHits	0
226	3	CacheMisses	110
226	4	CacheHits	0
226	4	CacheMisses	109
227	0	CacheHits	0
227	0	CacheMisses	147
227	1	CacheHits	0
227	1	CacheMisses	107
227	2	CacheHits	0
227	2	CacheMisses	107
227	3	CacheHits	0
227	3	CacheMisses	106
227	4	CacheHits	0
227	4	CacheMisses	107
228	0	CacheHits	0
228	0	CacheMisses	146
228	1	CacheHits	0
228	1	CacheMisses	112
228	2	CacheHits	0
228	2	CacheMisses	110
228	3	CacheHits	0
228	3	CacheMisses	112
228	4	CacheHits	0
228	4	CacheMisses	110
229	0	CacheHits	0
229	0	CacheMisses	147
229	1	CacheHits	0
229	1	CacheMisses	109
229	2	CacheHits	0
229	2	CacheMisses	111
229	3	CacheHits	0
229	3	CacheMisses	109
229	4	CacheHits	0
229	4	CacheMisses	111
230	0	CacheHits	0
230	0	CacheMisses	146
230	1	CacheHits	0
230	1	CacheMisses	124
230	2	CacheHits	0
230	2	CacheMisses	124
230	3	CacheHits	0
230	3	CacheMisses	125
230	4	CacheHits	0
230	4	CacheMisses	124
231	0	CacheHits	0
231	0	CacheMisses	147
231	1	CacheHits	0
231	1	CacheMisses	118
231	2	CacheHits	0
231	2	CacheMisses	117
231	3	CacheHits	0
231	3	CacheMisses	117
231	4	CacheHits	0
231	4	CacheMisses	117
232	0	CacheHits	0
232	0	CacheMisses	146
232	1	CacheHits	0
232	1	CacheMisses	118
232	2	CacheHits	0
232	2	CacheMisses	118
232	3	CacheHits	0
232	3	CacheMisses	119
232	4	CacheHits	0
232	4	CacheMisses	118
233	0	CacheHits	0
233	0	CacheMisses	147
233	1	CacheHits	0
233	1	CacheMisses	112
233	2	CacheHits	0
233	2	CacheMisses	111
233	3	CacheHits	0
233	3	CacheMisses	111
233	4	CacheHits	0
233	4	CacheMisses	111
234	0	CacheHits	0
234	0	CacheMisses	146
234	1	CacheHits	0
234	1	CacheMisses	106
234	2	CacheHits	0
234	2	CacheMisses	108
234	3	CacheHits	0
234	3	CacheMisses	108
234	4	CacheHits	0
234	4	CacheMisses	108
235	0	CacheHits	0
235	0	CacheMisses	147
235	1	CacheHits	0
235	1	CacheMisses	99
235	2	CacheHits	0
235	2	CacheMisses	99
235	3	CacheHits	0
235	3	CacheMisses	98
235	4	CacheHits	0
235	4	CacheMisses	99
236	0	CacheHits	0
236	0	CacheMisses	146
236	1	CacheHits	0
236	1	CacheMisses	111
236	2	CacheHits	0
236	2	CacheMisses	109
236	3	CacheHits	0
236	3	CacheMisses	110
236	4	CacheHits	0
236	4	CacheMisses	109
237	0	CacheHits	0
237	0	CacheMisses	147
237	1	CacheHits	0
237	1	CacheMisses	118
237	2	CacheHits	0
237	2	CacheMisses	120
237	3	CacheHits	0
237	3	CacheMisses	120
237	4	CacheHits	0
237	4	CacheMisses	120
238	0	CacheHits	0
238	0	CacheMisses	146
238	1	CacheHits	0
238	1	CacheMisses	114
238	2	CacheHits	0
238	2	CacheMisses	114
238	3	CacheHits	0
238	3	CacheMisses	114
238	4	CacheHits	0
238	4	CacheMisses	114
239	0	CacheHits	0
239	0	CacheMisses	147
239	1	CacheHits	0
239	1	CacheMisses	107
239	2	CacheHits	0
239	2	CacheMisses	106
239	3	CacheHits	0
239	3	CacheMisses	106
239	4	CacheHits	0
239	4	CacheMisses	106
240	0	CacheHits	0
240	0	CacheMisses	146
240	1	CacheHits	0
240	1	CacheMisses	111
240	2	CacheHits	0
240	2	CacheMisses	112
240	3	CacheHits	0
240	3	CacheMisses	110
240	4	CacheHits	0
240	4	CacheMisses	112
241	0	CacheHits	0
241	0	CacheMisses	147
241	1	CacheHits	0
241	1	CacheMisses	105
241	2	CacheHits	0
241	2	CacheMisses	105
241	3	CacheHits	0
241	3	CacheMisses	105
241	4	CacheHits	0
241	4	CacheMisses	105
242	0	CacheHits	0
242	0	CacheMisses	146
242	1	CacheHits	0
242	1	CacheMisses	102
242	2	CacheHits	0
242	2	CacheMisses	99
242	3	CacheHits	0
242	3	CacheMisses	102
242	4	CacheHits	0
242	4	CacheMisses	99
243	0	CacheHits	0
243	0	CacheMisses	147
243	1	CacheHits	0
243	1	CacheMisses	124
243	2	CacheHits	0
243	2	CacheMisses	127
243	3	CacheHits	0
243	3	CacheMisses	126
243	4	CacheHits	0
243	4	CacheMisses	127
244	0	CacheHits	0
244	0	CacheMisses	146
244	1	CacheHits	0
244	1	CacheMisses	99
244	2	CacheHits	0
244	2	CacheMisses	99
244	3	CacheHits	0
244	3	CacheMisses	97
244	4	CacheHits	0
244	4	CacheMisses	99
245	0	CacheHits	0
245	0	CacheMisses	147
245	1	CacheHits	0
245	1	CacheMisses	111
245	2	CacheHits	0
245	2	CacheMisses	111
245	3	CacheHits	0
245	3	CacheMisses	117
245	4	CacheHits	0
245	4	CacheMisses	111
246	0	CacheHits	0
246	0	CacheMisses	146
246	1	CacheHits	0
246	1	CacheMisses	122
246	2	CacheHits	0
246	2	CacheMisses	122
246	3	CacheHits	0
246	3	CacheMisses	116
246	4	CacheHits	0
246	4	CacheMisses	122
247	0	CacheHits	0
247	0	CacheMisses	147
247	1	CacheHits	0
247	1	CacheMisses	124
247	2	CacheHits	0
247	2	CacheMisses	124
247	3	CacheHits	0
247	3	CacheMisses	124
247	4	CacheHits	0
247	4	CacheMisses	124
248	0	CacheHits	0
248	0	CacheMisses	146
248	1	CacheHits	0
248	1	CacheMisses	117
248	2	CacheHits	0
248	2	CacheMisses	117
248	3	CacheHits	0
248	3	CacheMisses	117
248	4	CacheHits	0
248	4	CacheMisses	117
249	0	CacheHits	0
249	0	CacheMisses	147
249	1	CacheHits	0
249	1	CacheMisses	107
249	2	CacheHits	0
249	2	CacheMisses	105
249	3	CacheHits	0
249	3	CacheMisses	107
249	4	CacheHits	0
249	4	CacheMisses	105
250	0	CacheHits	0
250	0	CacheMisses	146
250	1	CacheHits	0
250	1	CacheMisses	100
250	2	CacheHits	0
250	2	CacheMisses	101
250	3	CacheHits	0
250	3	CacheMisses	100
250	4	CacheHits	0
250	4	CacheMisses	101
251	0	CacheHits	0
251	0	CacheMisses	147
251	1	CacheHits	0
251	1	CacheMisses	108
251	2	CacheHits	0
251	2	CacheMisses	109
251	3	CacheHits	0
251	3	CacheMisses	108
251	4	CacheHits	0
251	4	CacheMisses	109
252	0	CacheHits	0
252	0	CacheMisses	146
252	1	CacheHits	0
252	1	CacheMisses	103
252	2	CacheHits	0
252	2	CacheMisses	101
252	3	CacheHits	0
252	3	CacheMisses	104
252	4	CacheHits	0
252	4	CacheMisses	101
253	0	CacheHits	0
253	0	CacheMisses	147
253	1	CacheHits	0
253	1	CacheMisses	109
253	2	CacheHits	0
253	2	CacheMisses	111
253	3	CacheHits	11
253	3	CacheMisses	110
253	4	CacheHits	0
253	4	CacheMisses	111
254	0	CacheHits	0
254	0	CacheMisses	146
254	1	CacheHits	0
254	1	CacheMisses	44
254	2	CacheHits	0
254	2	CacheMisses	44
254	3	CacheHits	93
254	3	CacheMisses	42
254	4	CacheHits	0
254	4	CacheMisses	44
255	0	CacheHits	0
255	0	CacheMisses	147
255	1	CacheHits	0
255	1	CacheMisses	0
255	2	CacheHits	0
255	2	CacheMisses	0
255	3	CacheHits	149
255	3	CacheMisses	0
255	4	CacheHits	0
255	4	CacheMisses	0
256	0	CacheHits	0
256	0	CacheMisses	146
256	1	CacheHits	0
256	1	CacheMisses	0
256	2	CacheHits	0
256	2	CacheMisses	0
256	3	CacheHits	138
256	3	CacheMisses	0
256	4	CacheHits	0
256	4	CacheMisses	0
257	0	CacheHits	0
257	0	CacheMisses	147
257	1	CacheHits	0
257	1	CacheMisses	0
257	2	CacheHits	0
257	2	CacheMisses	0
257	3	CacheHits	170
257	3	CacheMisses	0
257	4	CacheHits	0
257	4	CacheMisses	0
258	0	CacheHits	0
258	0	CacheMisses	146
258	1	CacheHits	0
258	1	CacheMisses	0
258	2	CacheHits	0
258	2	CacheMisses	0
258	3	CacheHits	142
258	3	CacheMisses	0
258	4	CacheHits	0
258	4	CacheMisses	0
259	0	CacheHits	0
259	0	CacheMisses	146
259	1	CacheHits	0
259	1	CacheMisses	0
259	2	CacheHits	0
259	2	CacheMisses	0
259	3	CacheHits	159
259	3	CacheMisses	0
259	4	CacheHits	0
259	4	CacheMisses	0
260	0	CacheHits	0
260	0	CacheMisses	147
260	1	CacheHits	0
260	1	CacheMisses	0
260	2	CacheHits	0
260	2	CacheMisses	0
260	3	CacheHits	164
260	3	CacheMisses	0
260	4	CacheHits	0
260	4	CacheMisses	0
261	0	CacheHits	0
261	0	CacheMisses	146
261	1	CacheHits	0
261	1	CacheMisses	0
261	2	CacheHits	0
261	2	CacheMisses	0
261	3	CacheHits	147
261	3	CacheMisses	0
261	4	CacheHits	0
261	4	CacheMisses	0
262	0	CacheHits	0
262	0	CacheMisses	147
262	1	CacheHits	0
262	1	CacheMisses	0
262	2	CacheHits	0
262	2	CacheMisses	0
262	3	CacheHits	189
262	3	CacheMisses	0
262	4	CacheHits	0
262	4	CacheMisses	0
263	0	CacheHits	0
263	0	CacheMisses	146
263	1	CacheHits	0
263	1	CacheMisses	0
263	2	CacheHits	0
263	2	CacheMisses	0
263	3	CacheHits	158
263	3	CacheMisses	0
263	4	CacheHits	0
263	4	CacheMisses	0
264	0	CacheHits	0
264	0	CacheMisses	147
264	1	CacheHits	0
264	1	CacheMisses	0
264	2	CacheHits	0
264	2	CacheMisses	0
264	3	CacheHits	135
264	3	CacheMisses	0
264	4	CacheHits	0
264	4	CacheMisses	0
265	0	CacheHits	0
265	0	CacheMisses	146
265	1	CacheHits	0
265	1	CacheMisses	0
265	2	CacheHits	0
265	2	CacheMisses	0
265	3	CacheHits	162
265	3	CacheMisses	0
265	4	CacheHits	0
265	4	CacheMisses	0
266	0	CacheHits	0
266	0	CacheMisses	147
266	1	CacheHits	4
266	1	CacheMisses	3
266	2	CacheHits	0
266	2	CacheMisses	3
266	3	CacheHits	140
266	3	CacheMisses	7
266	4	CacheHits	0
266	4	CacheMisses	3
267	0	CacheHits	0
267	0	CacheMisses	146
267	1	CacheHits	4
267	1	CacheMisses	4
267	2	CacheHits	0
267	2	CacheMisses	4
267	3	CacheHits	166
267	3	CacheMisses	8
267	4	CacheHits	0
267	4	CacheMisses	4
268	0	CacheHits	0
268	0	CacheMisses	147
268	1	CacheHits	28
268	1	CacheMisses	5
268	2	CacheHits	0
268	2	CacheMisses	5
268	3	CacheHits	100
268	3	CacheMisses	34
268	4	CacheHits	0
268	4	CacheMisses	5
269	0	CacheHits	0
269	0	CacheMisses	146
269	1	CacheHits	7
269	1	CacheMisses	8
269	2	CacheHits	0
269	2	CacheMisses	8
269	3	CacheHits	160
269	3	CacheMisses	14
269	4	CacheHits	0
269	4	CacheMisses	8
270	0	CacheHits	0
270	0	CacheMisses	147
270	1	CacheHits	5
270	1	CacheMisses	5
270	2	CacheHits	0
270	2	CacheMisses	5
270	3	CacheHits	132
270	3	CacheMisses	10
270	4	CacheHits	0
270	4	CacheMisses	5
271	0	CacheHits	0
271	0	CacheMisses	146
271	1	CacheHits	0
271	1	CacheMisses	0
271	2	CacheHits	0
271	2	CacheMisses	0
271	3	CacheHits	178
271	3	CacheMisses	0
271	4	CacheHits	0
271	4	CacheMisses	0
272	0	CacheHits	0
272	0	CacheMisses	147
272	1	CacheHits	11
272	1	CacheMisses	0
272	2	CacheHits	0
272	2	CacheMisses	0
272	3	CacheHits	144
272	3	CacheMisses	11
272	4	CacheHits	0
272	4	CacheMisses	0
273	0	CacheHits	0
273	0	CacheMisses	146
273	1	CacheHits	30
273	1	CacheMisses	2
273	2	CacheHits	0
273	2	CacheMisses	2
273	3	CacheHits	157
273	3	CacheMisses	32
273	4	CacheHits	0
273	4	CacheMisses	2
274	0	CacheHits	0
274	0	CacheMisses	147
274	1	CacheHits	14
274	1	CacheMisses	5
274	2	CacheHits	0
274	2	CacheMisses	5
274	3	CacheHits	165
274	3	CacheMisses	19
274	4	CacheHits	0
274	4	CacheMisses	5
275	0	CacheHits	0
275	0	CacheMisses	146
275	1	CacheHits	19
275	1	CacheMisses	8
275	2	CacheHits	0
275	2	CacheMisses	8
275	3	CacheHits	140
275	3	CacheMisses	27
275	4	CacheHits	0
275	4	CacheMisses	8
276	0	CacheHits	0
276	0	CacheMisses	147
276	1	CacheHits	6
276	1	CacheMisses	2
276	2	CacheHits	0
276	2	CacheMisses	2
276	3	CacheHits	134
276	3	CacheMisses	8
276	4	CacheHits	0
276	4	CacheMisses	2
277	0	CacheHits	0
277	0	CacheMisses	146
277	1	CacheHits	32
277	1	CacheMisses	20
277	2	CacheHits	0
277	2	CacheMisses	20
277	3	CacheHits	123
277	3	CacheMisses	52
277	4	CacheHits	0
277	4	CacheMisses	20
278	0	CacheHits	0
278	0	CacheMisses	147
278	1	CacheHits	6
278	1	CacheMisses	7
278	2	CacheHits	0
278	2	CacheMisses	7
278	3	CacheHits	124
278	3	CacheMisses	13
278	4	CacheHits	0
278	4	CacheMisses	7
279	0	CacheHits	0
279	0	CacheMisses	146
279	1	CacheHits	14
279	1	CacheMisses	3
279	2	CacheHits	0
279	2	CacheMisses	3
279	3	CacheHits	162
279	3	CacheMisses	17
279	4	CacheHits	0
279	4	CacheMisses	3
280	0	CacheHits	0
280	0	CacheMisses	147
280	1	CacheHits	31
280	1	CacheMisses	8
280	2	CacheHits	0
280	2	CacheMisses	8
280	3	CacheHits	105
280	3	CacheMisses	39
280	4	CacheHits	0
280	4	CacheMisses	8
281	0	CacheHits	0
281	0	CacheMisses	146
281	1	CacheHits	18
281	1	CacheMisses	13
281	2	CacheHits	0
281	2	CacheMisses	13
281	3	CacheHits	115
281	3	CacheMisses	31
281	4	CacheHits	0
281	4	CacheMisses	13
282	0	CacheHits	0
282	0	CacheMisses	147
282	1	CacheHits	12
282	1	CacheMisses	7
282	2	CacheHits	0
282	2	CacheMisses	7
282	3	CacheHits	134
282	3	CacheMisses	19
282	4	CacheHits	0
282	4	CacheMisses	7
283	0	CacheHits	0
283	0	CacheMisses	146
283	1	CacheHits	2
283	1	CacheMisses	6
283	2	CacheHits	0
283	2	CacheMisses	6
283	3	CacheHits	155
283	3	CacheMisses	8
283	4	CacheHits	0
283	4	CacheMisses	6
284	0	CacheHits	0
284	0	CacheMisses	147
284	1	CacheHits	0
284	1	CacheMisses	0
284	2	CacheHits	0
284	2	CacheMisses	0
284	3	CacheHits	138
284	3	CacheMisses	0
284	4	CacheHits	0
284	4	CacheMisses	0
285	0	CacheHits	0
285	0	CacheMisses	146
285	1	CacheHits	12
285	1	CacheMisses	3
285	2	CacheHits	0
285	2	CacheMisses	3
285	3	CacheHits	141
285	3	CacheMisses	15
285	4	CacheHits	0
285	4	CacheMisses	3
286	0	CacheHits	0
286	0	CacheMisses	147
286	1	CacheHits	18
286	1	CacheMisses	12
286	2	CacheHits	0
286	2	CacheMisses	12
286	3	CacheHits	131
286	3	CacheMisses	30
286	4	CacheHits	0
286	4	CacheMisses	12
287	0	CacheHits	0
287	0	CacheMisses	146
287	1	CacheHits	19
287	1	CacheMisses	3
287	2	CacheHits	0
287	2	CacheMisses	3
287	3	CacheHits	129
287	3	CacheMisses	22
287	4	CacheHits	0
287	4	CacheMisses	3
288	0	CacheHits	0
288	0	CacheMisses	147
288	1	CacheHits	20
288	1	CacheMisses	18
288	2	CacheHits	0
288	2	CacheMisses	17
288	3	CacheHits	107
288	3	CacheMisses	38
288	4	CacheHits	0
288	4	CacheMisses	17
289	0	CacheHits	0
289	0	CacheMisses	146
289	1	CacheHits	12
289	1	CacheMisses	24
289	2	CacheHits	0
289	2	CacheMisses	25
289	3	CacheHits	114
289	3	CacheMisses	36
289	4	CacheHits	0
289	4	CacheMisses	25
290	0	CacheHits	0
290	0	CacheMisses	146
290	1	CacheHits	0
290	1	CacheMisses	14
290	2	CacheHits	0
290	2	CacheMisses	14
290	3	CacheHits	125
290	3	CacheMisses	14
290	4	CacheHits	0
290	4	CacheMisses	14
291	0	CacheHits	0
291	0	CacheMisses	147
291	1	CacheHits	0
291	1	CacheMisses	17
291	2	CacheHits	0
291	2	CacheMisses	17
291	3	CacheHits	127
291	3	CacheMisses	17
291	4	CacheHits	0
291	4	CacheMisses	17
292	0	CacheHits	0
292	0	CacheMisses	146
292	1	CacheHits	0
292	1	CacheMisses	0
292	2	CacheHits	0
292	2	CacheMisses	0
292	3	CacheHits	142
292	3	CacheMisses	0
292	4	CacheHits	0
292	4	CacheMisses	0
293	0	CacheHits	0
293	0	CacheMisses	147
293	1	CacheHits	0
293	1	CacheMisses	10
293	2	CacheHits	0
293	2	CacheMisses	10
293	3	CacheHits	144
293	3	CacheMisses	10
293	4	CacheHits	0
293	4	CacheMisses	10
294	0	CacheHits	0
294	0	CacheMisses	146
294	1	CacheHits	0
294	1	CacheMisses	44
294	2	CacheHits	0
294	2	CacheMisses	44
294	3	CacheHits	97
294	3	CacheMisses	44
294	4	CacheHits	0
294	4	CacheMisses	44
295	0	CacheHits	0
295	0	CacheMisses	147
295	1	CacheHits	0
295	1	CacheMisses	57
295	2	CacheHits	0
295	2	CacheMisses	57
295	3	CacheHits	73
295	3	CacheMisses	57
295	4	CacheHits	0
295	4	CacheMisses	57
296	0	CacheHits	0
296	0	CacheMisses	146
296	1	CacheHits	0
296	1	CacheMisses	26
296	2	CacheHits	0
296	2	CacheMisses	26
296	3	CacheHits	115
296	3	CacheMisses	26
296	4	CacheHits	0
296	4	CacheMisses	26
297	0	CacheHits	0
297	0	CacheMisses	147
297	1	CacheHits	0
297	1	CacheMisses	37
297	2	CacheHits	0
297	2	CacheMisses	37
297	3	CacheHits	135
297	3	CacheMisses	37
297	4	CacheHits	0
297	4	CacheMisses	37
298	0	CacheHits	0
298	0	CacheMisses	146
298	1	CacheHits	0
298	1	CacheMisses	37
298	2	CacheHits	0
298	2	CacheMisses	37
298	3	CacheHits	113
298	3	CacheMisses	37
298	4	CacheHits	0
298	4	CacheMisses	37
299	0	CacheHits	0
299	0	CacheMisses	147
299	1	CacheHits	0
299	1	CacheMisses	31
299	2	CacheHits	0
299	2	CacheMisses	31
299	3	CacheHits	115
299	3	CacheMisses	31
299	4	CacheHits	0
299	4	CacheMisses	31
300	0	CacheHits	0
300	0	CacheMisses	146
300	1	CacheHits	0
300	1	CacheMisses	45
300	2	CacheHits	0
300	2	CacheMisses	45
300	3	CacheHits	93
300	3	CacheMisses	45
300	4	CacheHits	0
300	4	CacheMisses	45
301	0	CacheHits	0
301	0	CacheMisses	147
301	1	CacheHits	0
301	1	CacheMisses	32
301	2	CacheHits	0
301	2	CacheMisses	32
301	3	CacheHits	105
301	3	CacheMisses	32
301	4	CacheHits	0
301	4	CacheMisses	32
302	0	CacheHits	0
302	0	CacheMisses	146
302	1	CacheHits	0
302	1	CacheMisses	49
302	2	CacheHits	0
302	2	CacheMisses	49
302	3	CacheHits	77
302	3	CacheMisses	49
302	4	CacheHits	0
302	4	CacheMisses	49
303	0	CacheHits	0
303	0	CacheMisses	147
303	1	CacheHits	0
303	1	CacheMisses	28
303	2	CacheHits	0
303	2	CacheMisses	28
303	3	CacheHits	116
303	3	CacheMisses	28
303	4	CacheHits	0
303	4	CacheMisses	28
304	0	CacheHits	0
304	0	CacheMisses	146
304	1	CacheHits	0
304	1	CacheMisses	42
304	2	CacheHits	0
304	2	CacheMisses	40
304	3	CacheHits	112
304	3	CacheMisses	44
304	4	CacheHits	0
304	4	CacheMisses	40
305	0	CacheHits	0
305	0	CacheMisses	147
305	1	CacheHits	0
305	1	CacheMisses	41
305	2	CacheHits	0
305	2	CacheMisses	39
305	3	CacheHits	112
305	3	CacheMisses	39
305	4	CacheHits	0
305	4	CacheMisses	39
306	0	CacheHits	0
306	0	CacheMisses	146
306	1	CacheHits	0
306	1	CacheMisses	31
306	2	CacheHits	0
306	2	CacheMisses	35
306	3	CacheHits	126
306	3	CacheMisses	31
306	4	CacheHits	0
306	4	CacheMisses	35
307	0	CacheHits	0
307	0	CacheMisses	147
307	1	CacheHits	0
307	1	CacheMisses	45
307	2	CacheHits	0
307	2	CacheMisses	45
307	3	CacheHits	91
307	3	CacheMisses	45
307	4	CacheHits	0
307	4	CacheMisses	45
308	0	CacheHits	0
308	0	CacheMisses	146
308	1	CacheHits	0
308	1	CacheMisses	45
308	2	CacheHits	0
308	2	CacheMisses	45
308	3	CacheHits	69
308	3	CacheMisses	45
308	4	CacheHits	0
308	4	CacheMisses	45
309	0	CacheHits	0
309	0	CacheMisses	147
309	1	CacheHits	0
309	1	CacheMisses	24
309	2	CacheHits	0
309	2	CacheMisses	24
309	3	CacheHits	127
309	3	CacheMisses	24
309	4	CacheHits	0
309	4	CacheMisses	24
310	0	CacheHits	0
310	0	CacheMisses	146
310	1	CacheHits	0
310	1	CacheMisses	29
310	2	CacheHits	0
310	2	CacheMisses	29
310	3	CacheHits	108
310	3	CacheMisses	29
310	4	CacheHits	0
310	4	CacheMisses	29
311	0	CacheHits	0
311	0	CacheMisses	147
311	1	CacheHits	0
311	1	CacheMisses	57
311	2	CacheHits	0
311	2	CacheMisses	56
311	3	CacheHits	68
311	3	CacheMisses	57
311	4	CacheHits	0
311	4	CacheMisses	56
312	0	CacheHits	0
312	0	CacheMisses	146
312	1	CacheHits	0
312	1	CacheMisses	35
312	2	CacheHits	0
312	2	CacheMisses	35
312	3	CacheHits	117
312	3	CacheMisses	35
312	4	CacheHits	0
312	4	CacheMisses	35
313	0	CacheHits	0
313	0	CacheMisses	147
313	1	CacheHits	0
313	1	CacheMisses	54
313	2	CacheHits	0
313	2	CacheMisses	55
313	3	CacheHits	119
313	3	CacheMisses	55
313	4	CacheHits	0
313	4	CacheMisses	55
314	0	CacheHits	0
314	0	CacheMisses	146
314	1	CacheHits	0
314	1	CacheMisses	50
314	2	CacheHits	0
314	2	CacheMisses	50
314	3	CacheHits	99
314	3	CacheMisses	49
314	4	CacheHits	0
314	4	CacheMisses	50
315	0	CacheHits	0
315	0	CacheMisses	147
315	1	CacheHits	0
315	1	CacheMisses	37
315	2	CacheHits	0
315	2	CacheMisses	35
315	3	CacheHits	137
315	3	CacheMisses	37
315	4	CacheHits	0
315	4	CacheMisses	35
316	0	CacheHits	0
316	0	CacheMisses	146
316	1	CacheHits	0
316	1	CacheMisses	29
316	2	CacheHits	0
316	2	CacheMisses	31
316	3	CacheHits	117
316	3	CacheMisses	29
316	4	CacheHits	0
316	4	CacheMisses	31
317	0	CacheHits	0
317	0	CacheMisses	147
317	1	CacheHits	0
317	1	CacheMisses	30
317	2	CacheHits	0
317	2	CacheMisses	30
317	3	CacheHits	104
317	3	CacheMisses	30
317	4	CacheHits	0
317	4	CacheMisses	30
318	0	CacheHits	0
318	0	CacheMisses	146
318	1	CacheHits	0
318	1	CacheMisses	31
318	2	CacheHits	0
318	2	CacheMisses	31
318	3	CacheHits	104
318	3	CacheMisses	31
318	4	CacheHits	0
318	4	CacheMisses	31
319	0	CacheHits	0
319	0	CacheMisses	147
319	1	CacheHits	0
319	1	CacheMisses	24
319	2	CacheHits	0
319	2	CacheMisses	24
319	3	CacheHits	63
319	3	CacheMisses	24
319	4	CacheHits	0
319	4	CacheMisses	24
320	0	CacheHits	0
320	0	CacheMisses	146
320	1	CacheHits	0
320	1	CacheMisses	14
320	2	CacheHits	0
320	2	CacheMisses	14
320	3	CacheHits	146
320	3	CacheMisses	14
320	4	CacheHits	0
320	4	CacheMisses	14
321	0	CacheHits	0
321	0	CacheMisses	147
321	1	CacheHits	0
321	1	CacheMisses	32
321	2	CacheHits	0
321	2	CacheMisses	32
321	3	CacheHits	84
321	3	CacheMisses	32
321	4	CacheHits	0
321	4	CacheMisses	32
322	0	CacheHits	0
322	0	CacheMisses	146
322	1	CacheHits	0
322	1	CacheMisses	19
322	2	CacheHits	0
322	2	CacheMisses	19
322	3	CacheHits	142
322	3	CacheMisses	19
322	4	CacheHits	0
322	4	CacheMisses	19
323	0	CacheHits	0
323	0	CacheMisses	146
323	1	CacheHits	0
323	1	CacheMisses	53
323	2	CacheHits	0
323	2	CacheMisses	53
323	3	CacheHits	87
323	3	CacheMisses	53
323	4	CacheHits	0
323	4	CacheMisses	53
324	0	CacheHits	0
324	0	CacheMisses	147
324	1	CacheHits	0
324	1	CacheMisses	51
324	2	CacheHits	0
324	2	CacheMisses	51
324	3	CacheHits	108
324	3	CacheMisses	51
324	4	CacheHits	0
324	4	CacheMisses	51
325	0	CacheHits	0
325	0	CacheMisses	146
325	1	CacheHits	0
325	1	CacheMisses	46
325	2	CacheHits	0
325	2	CacheMisses	46
325	3	CacheHits	112
325	3	CacheMisses	48
325	4	CacheHits	0
325	4	CacheMisses	46
326	0	CacheHits	0
326	0	CacheMisses	147
326	1	CacheHits	0
326	1	CacheMisses	26
326	2	CacheHits	0
326	2	CacheMisses	26
326	3	CacheHits	112
326	3	CacheMisses	24
326	4	CacheHits	0
326	4	CacheMisses	26
327	0	CacheHits	0
327	0	CacheMisses	146
327	1	CacheHits	0
327	1	CacheMisses	33
327	2	CacheHits	0
327	2	CacheMisses	33
327	3	CacheHits	131
327	3	CacheMisses	33
327	4	CacheHits	0
327	4	CacheMisses	33
328	0	CacheHits	0
328	0	CacheMisses	147
328	1	CacheHits	0
328	1	CacheMisses	12
328	2	CacheHits	0
328	2	CacheMisses	12
328	3	CacheHits	93
328	3	CacheMisses	12
328	4	CacheHits	0
328	4	CacheMisses	12
329	0	CacheHits	0
329	0	CacheMisses	146
329	1	CacheHits	0
329	1	CacheMisses	58
329	2	CacheHits	0
329	2	CacheMisses	58
329	3	CacheHits	71
329	3	CacheMisses	58
329	4	CacheHits	0
329	4	CacheMisses	58
330	0	CacheHits	0
330	0	CacheMisses	147
330	1	CacheHits	0
330	1	CacheMisses	30
330	2	CacheHits	0
330	2	CacheMisses	30
330	3	CacheHits	87
330	3	CacheMisses	30
330	4	CacheHits	0
330	4	CacheMisses	30
331	0	CacheHits	0
331	0	CacheMisses	146
331	1	CacheHits	0
331	1	CacheMisses	31
331	2	CacheHits	0
331	2	CacheMisses	31
331	3	CacheHits	132
331	3	CacheMisses	32
331	4	CacheHits	0
331	4	CacheMisses	31
332	0	CacheHits	0
332	0	CacheMisses	147
332	1	CacheHits	0
332	1	CacheMisses	52
332	2	CacheHits	0
332	2	CacheMisses	52
332	3	CacheHits	111
332	3	CacheMisses	52
332	4	CacheHits	0
332	4	CacheMisses	52
333	0	CacheHits	0
333	0	CacheMisses	146
333	1	CacheHits	0
333	1	CacheMisses	43
333	2	CacheHits	0
333	2	CacheMisses	43
333	3	CacheHits	96
333	3	CacheMisses	42
333	4	CacheHits	0
333	4	CacheMisses	43
334	0	CacheHits	0
334	0	CacheMisses	147
334	1	CacheHits	0
334	1	CacheMisses	20
334	2	CacheHits	0
334	2	CacheMisses	20
334	3	CacheHits	127
334	3	CacheMisses	20
334	4	CacheHits	0
334	4	CacheMisses	20
335	0	CacheHits	0
335	0	CacheMisses	146
335	1	CacheHits	0
335	1	CacheMisses	42
335	2	CacheHits	0
335	2	CacheMisses	42
335	3	CacheHits	105
335	3	CacheMisses	42
335	4	CacheHits	0
