Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
534.554	0	1	9861	FullDelay	424.566	4.24566e+08	3	2
534.564	0	1	9862	LastDelay	1.91005	1.91005e+06	1	2
534.564	0	1	9862	FullDelay	424.569	4.24569e+08	3	2
534.574	0	1	9863	LastDelay	1.91318	1.91318e+06	1	2
534.574	0	1	9863	FullDelay	424.573	4.24573e+08	3	2
534.585	0	1	9864	LastDelay	1.9173	1.9173e+06	1	2
534.585	0	1	9864	FullDelay	424.577	4.24577e+08	3	2
534.596	0	1	9865	LastDelay	1.92157	1.92157e+06	1	2
534.596	0	1	9865	FullDelay	424.581	4.24581e+08	3	2
534.606	0	1	9866	LastDelay	1.92475	1.92475e+06	1	2
534.606	0	1	9866	FullDelay	424.584	4.24584e+08	3	2
534.617	0	1	9867	LastDelay	1.92893	1.92893e+06	1	2
534.617	0	1	9867	FullDelay	424.588	4.24588e+08	3	2
534.627	0	1	9868	LastDelay	1.93239	1.93239e+06	1	2
534.627	0	1	9868	FullDelay	424.592	4.24592e+08	3	2
534.637	0	1	9869	LastDelay	1.93568	1.93568e+06	1	2
534.637	0	1	9869	FullDelay	424.595	4.24595e+08	3	2
534.648	0	1	9870	LastDelay	1.93949	1.93949e+06	1	2
534.648	0	1	9870	FullDelay	424.599	4.24599e+08	3	2
534.66	0	1	9874	LastDelay	1.92439	1.92439e+06	1	2
534.66	0	1	9874	FullDelay	424.584	4.24584e+08	3	2
534.671	0	1	9875	LastDelay	1.92814	1.92814e+06	1	2
534.671	0	1	9875	FullDelay	424.588	4.24588e+08	3	2
534.691	0	1	9877	LastDelay	1.93509	1.93509e+06	1	2
534.691	0	1	9877	FullDelay	424.594	4.24594e+08	3	2
534.703	0	1	9878	LastDelay	1.9395	1.9395e+06	1	2
534.703	0	1	9878	FullDelay	424.599	4.24599e+08	3	2
534.718	0	1	9884	LastDelay	1.9139	1.9139e+06	1	2
534.718	0	1	9884	FullDelay	424.573	4.24573e+08	3	2
534.729	0	1	9885	LastDelay	1.91786	1.91786e+06	1	2
534.729	0	1	9885	FullDelay	424.577	4.24577e+08	3	2
534.741	0	1	9890	LastDelay	1.89619	1.89619e+06	1	2
534.741	0	1	9890	FullDelay	424.556	4.24556e+08	3	2
534.752	0	1	9892	LastDelay	1.89357	1.89357e+06	1	2
534.752	0	1	9892	FullDelay	424.553	4.24553e+08	3	2
534.762	0	1	9893	LastDelay	1.89692	1.89692e+06	1	2
534.762	0	1	9893	FullDelay	424.556	4.24556e+08	3	2
534.772	0	1	9894	LastDelay	1.90009	1.90009e+06	1	2
534.772	0	1	9894	FullDelay	424.559	4.24559e+08	3	2
534.806	0	1	9901	LastDelay	1.88545	1.88545e+06	1	2
534.806	0	1	9901	FullDelay	424.545	4.24545e+08	3	2
534.816	0	1	9902	LastDelay	1.8889	1.8889e+06	1	2
534.816	0	1	9902	FullDelay	424.548	4.24548e+08	3	2
534.826	0	1	9903	LastDelay	1.89213	1.89213e+06	1	2
534.826	0	1	9903	FullDelay	424.551	4.24551e+08	3	2
534.836	0	1	9904	LastDelay	1.89541	1.89541e+06	1	2
534.836	0	1	9904	FullDelay	424.555	4.24555e+08	3	2
534.846	0	1	9905	LastDelay	1.89899	1.89899e+06	1	2
534.846	0	1	9905	FullDelay	424.558	4.24558e+08	3	2
534.856	0	1	9906	LastDelay	1.90207	1.90207e+06	1	2
534.856	0	1	9906	FullDelay	424.561	4.24561e+08	3	2
534.871	0	1	9913	LastDelay	1.86904	1.86904e+06	1	2
534.871	0	1	9913	FullDelay	424.528	4.24528e+08	3	2
534.881	0	1	9914	LastDelay	1.87247	1.87247e+06	1	2
534.881	0	1	9914	FullDelay	424.532	4.24532e+08	3	2
534.891	0	1	9915	LastDelay	1.87575	1.87575e+06	1	2
534.891	0	1	9915	FullDelay	424.535	4.24535e+08	3	2
534.903	0	1	9918	LastDelay	1.86677	1.86677e+06	1	2
534.903	0	1	9918	FullDelay	424.526	4.24526e+08	3	2
534.915	0	1	9921	LastDelay	1.85807	1.85807e+06	1	2
534.915	0	1	9921	FullDelay	424.517	4.24517e+08	3	2
534.925	0	1	9922	LastDelay	1.8619	1.8619e+06	1	2
534.925	0	1	9922	FullDelay	424.521	4.24521e+08	3	2
534.936	0	1	9923	LastDelay	1.86534	1.86534e+06	1	2
534.936	0	1	9923	FullDelay	424.525	4.24525e+08	3	2
534.946	0	1	9924	LastDelay	1.86905	1.86905e+06	1	2
534.946	0	1	9924	FullDelay	424.528	4.24528e+08	3	2
534.957	0	1	9925	LastDelay	1.87259	1.87259e+06	1	2
534.957	0	1	9925	FullDelay	424.532	4.24532e+08	3	2
534.967	0	1	9926	LastDelay	1.87602	1.87602e+06	1	2
534.967	0	1	9926	FullDelay	424.535	4.24535e+08	3	2
534.977	0	1	9927	LastDelay	1.87932	1.87932e+06	1	2
534.977	0	1	9927	FullDelay	424.539	4.24539e+08	3	2
534.988	0	1	9928	LastDelay	1.88305	1.88305e+06	1	2
534.988	0	1	9928	FullDelay	424.542	4.24542e+08	3	2
535.001	0	1	9932	LastDelay	1.86887	1.86887e+06	1	2
535.001	0	1	9932	FullDelay	424.528	4.24528e+08	3	2
535.011	0	1	9933	LastDelay	1.87235	1.87235e+06	1	2
535.011	0	1	9933	FullDelay	424.532	4.24532e+08	3	2
535.021	0	1	9934	LastDelay	1.87591	1.87591e+06	1	2
535.021	0	1	9934	FullDelay	424.535	4.24535e+08	3	2
535.032	0	1	9935	LastDelay	1.87991	1.87991e+06	1	2
535.032	0	1	9935	FullDelay	424.539	4.24539e+08	3	2
535.043	0	1	9936	LastDelay	1.88399	1.88399e+06	1	2
535.043	0	1	9936	FullDelay	424.543	4.24543e+08	3	2
535.055	0	1	9938	LastDelay	1.88185	1.88185e+06	1	2
535.055	0	1	9938	FullDelay	424.541	4.24541e+08	3	2
535.067	0	1	9941	LastDelay	1.87368	1.87368e+06	1	2
535.067	0	1	9941	FullDelay	424.533	4.24533e+08	3	2
535.077	0	1	9942	LastDelay	1.87683	1.87683e+06	1	2
535.077	0	1	9942	FullDelay	424.536	4.24536e+08	3	2
535.087	0	1	9943	LastDelay	1.88013	1.88013e+06	1	2
535.087	0	1	9943	FullDelay	424.539	4.24539e+08	3	2
535.097	0	1	9944	LastDelay	1.88356	1.88356e+06	1	2
535.097	0	1	9944	FullDelay	424.543	4.24543e+08	3	2
535.109	0	1	9945	LastDelay	1.88802	1.88802e+06	1	2
535.109	0	1	9945	FullDelay	424.547	4.24547e+08	3	2
535.12	0	1	9948	LastDelay	1.87914	1.87914e+06	1	2
535.12	0	1	9948	FullDelay	424.539	4.24539e+08	3	2
535.141	0	1	9952	LastDelay	1.87273	1.87273e+06	1	2
535.141	0	1	9952	FullDelay	424.532	4.24532e+08	3	2
535.154	0	1	9955	LastDelay	1.86501	1.86501e+06	1	2
535.154	0	1	9955	FullDelay	424.524	4.24524e+08	3	2
535.166	0	1	9959	LastDelay	1.85001	1.85001e+06	1	2
535.166	0	1	9959	FullDelay	424.509	4.24509e+08	3	2
535.177	0	1	9960	LastDelay	1.85406	1.85406e+06	1	2
535.177	0	1	9960	FullDelay	424.513	4.24513e+08	3	2
535.187	0	1	9961	LastDelay	1.85761	1.85761e+06	1	2
535.187	0	1	9961	FullDelay	424.517	4.24517e+08	3	2
535.2	0	1	9964	LastDelay	1.84948	1.84948e+06	1	2
535.2	0	1	9964	FullDelay	424.509	4.24509e+08	3	2
535.215	0	1	9969	LastDelay	1.83055	1.83055e+06	1	2
535.215	0	1	9969	FullDelay	424.49	4.2449e+08	3	2
535.225	0	1	9971	LastDelay	1.82726	1.82726e+06	1	2
535.225	0	1	9971	FullDelay	424.487	4.24487e+08	3	2
535.238	0	1	9974	LastDelay	1.81964	1.81964e+06	1	2
535.238	0	1	9974	FullDelay	424.479	4.24479e+08	3	2
535.249	0	1	9975	LastDelay	1.82329	1.82329e+06	1	2
535.249	0	1	9975	FullDelay	424.483	4.24483e+08	3	2
535.259	0	1	9976	LastDelay	1.82721	1.82721e+06	1	2
535.259	0	1	9976	FullDelay	424.487	4.24487e+08	3	2
535.27	0	1	9977	LastDelay	1.83103	1.83103e+06	1	2
535.27	0	1	9977	FullDelay	424.49	4.2449e+08	3	2
535.291	0	1	9979	LastDelay	1.83834	1.83834e+06	1	2
535.291	0	1	9979	FullDelay	424.498	4.24498e+08	3	2
535.301	0	1	9981	LastDelay	1.83464	1.83464e+06	1	2
535.301	0	1	9981	FullDelay	424.494	4.24494e+08	3	2
535.323	0	1	9986	LastDelay	1.82246	1.82246e+06	1	2
535.323	0	1	9986	FullDelay	424.482	4.24482e+08	3	2
535.333	0	1	9987	LastDelay	1.82598	1.82598e+06	1	2
535.333	0	1	9987	FullDelay	424.485	4.24485e+08	3	2
535.344	0	1	9988	LastDelay	1.82959	1.82959e+06	1	2
535.344	0	1	9988	FullDelay	424.489	4.24489e+08	3	2
535.354	0	1	9989	LastDelay	1.83322	1.83322e+06	1	2
535.354	0	1	9989	FullDelay	424.493	4.24493e+08	3	2
535.364	0	1	9990	LastDelay	1.83645	1.83645e+06	1	2
535.364	0	1	9990	FullDelay	424.496	4.24496e+08	3	2
535.374	0	1	9991	LastDelay	1.83951	1.83951e+06	1	2
535.374	0	1	9991	FullDelay	424.499	4.24499e+08	3	2
535.387	0	1	9994	LastDelay	1.83174	1.83174e+06	1	2
535.387	0	1	9994	FullDelay	424.491	4.24491e+08	3	2
535.418	0	1	9997	LastDelay	1.84271	1.84271e+06	1	2
535.418	0	1	9997	FullDelay	424.502	4.24502e+08	3	2
535.439	0	1	9999	LastDelay	1.84967	1.84967e+06	1	2
535.439	0	1	9999	FullDelay	424.509	4.24509e+08	3	2
535.449	0	1	10000	LastDelay	1.85298	1.85298e+06	1	2
535.449	0	1	10000	FullDelay	424.512	4.24512e+08	3	2
535.46	0	1	10001	LastDelay	1.85677	1.85677e+06	1	2
535.46	0	1	10001	FullDelay	424.516	4.24516e+08	3	2
535.47	0	1	10002	LastDelay	1.85994	1.85994e+06	1	2
535.47	0	1	10002	FullDelay	424.519	4.24519e+08	3	2
535.48	0	1	10003	LastDelay	1.86347	1.86347e+06	1	2
535.48	0	1	10003	FullDelay	424.523	4.24523e+08	3	2
535.49	0	1	10004	LastDelay	1.86718	1.86718e+06	1	2
535.49	0	1	10004	FullDelay	424.527	4.24527e+08	3	2
535.501	0	1	10005	LastDelay	1.8708	1.8708e+06	1	2
535.501	0	1	10005	FullDelay	424.53	4.2453e+08	3	2
535.512	0	1	10006	LastDelay	1.87468	1.87468e+06	1	2
535.512	0	1	10006	FullDelay	424.534	4.24534e+08	3	2
535.523	0	1	10007	LastDelay	1.87875	1.87875e+06	1	2
535.523	0	1	10007	FullDelay	424.538	4.24538e+08	3	2
535.533	0	1	10008	LastDelay	1.88213	1.88213e+06	1	2
535.533	0	1	10008	FullDelay	424.542	4.24542e+08	3	2
535.543	0	1	10009	LastDelay	1.88574	1.88574e+06	1	2
535.543	0	1	10009	FullDelay	424.545	4.24545e+08	3	2
535.554	0	1	10010	LastDelay	1.88952	1.88952e+06	1	2
535.554	0	1	10010	FullDelay	424.549	4.24549e+08	3	2
535.567	0	1	10014	LastDelay	1.87589	1.87589e+06	1	2
535.567	0	1	10014	FullDelay	424.535	4.24535e+08	3	2
535.577	0	1	10015	LastDelay	1.879	1.879e+06	1	2
535.577	0	1	10015	FullDelay	424.538	4.24538e+08	3	2
535.588	0	1	10016	LastDelay	1.88295	1.88295e+06	1	2
535.588	0	1	10016	FullDelay	424.542	4.24542e+08	3	2
535.599	0	1	10017	LastDelay	1.88686	1.88686e+06	1	2
535.599	0	1	10017	FullDelay	424.546	4.24546e+08	3	2
535.61	0	1	10018	LastDelay	1.89065	1.89065e+06	1	2
535.61	0	1	10018	FullDelay	424.55	4.2455e+08	3	2
535.621	0	1	10019	LastDelay	1.89505	1.89505e+06	1	2
535.621	0	1	10019	FullDelay	424.554	4.24554e+08	3	2
535.631	0	1	10020	LastDelay	1.8987	1.8987e+06	1	2
535.631	0	1	10020	FullDelay	424.558	4.24558e+08	3	2
535.642	0	1	10021	LastDelay	1.90257	1.90257e+06	1	2
535.642	0	1	10021	FullDelay	424.562	4.24562e+08	3	2
535.652	0	1	10022	LastDelay	1.90621	1.90621e+06	1	2
535.652	0	1	10022	FullDelay	424.566	4.24566e+08	3	2
535.667	0	1	10031	LastDelay	1.85974	1.85974e+06	1	2
535.667	0	1	10031	FullDelay	424.519	4.24519e+08	3	2
535.679	0	1	10033	LastDelay	1.85748	1.85748e+06	1	2
535.679	0	1	10033	FullDelay	424.517	4.24517e+08	3	2
535.692	0	1	10037	LastDelay	1.84383	1.84383e+06	1	2
535.692	0	1	10037	FullDelay	424.503	4.24503e+08	3	2
535.703	0	1	10038	LastDelay	1.84747	1.84747e+06	1	2
535.703	0	1	10038	FullDelay	424.507	4.24507e+08	3	2
535.715	0	1	10040	LastDelay	1.84568	1.84568e+06	1	2
535.715	0	1	10040	FullDelay	424.505	4.24505e+08	3	2
535.727	0	1	10043	LastDelay	1.83704	1.83704e+06	1	2
535.727	0	1	10043	FullDelay	424.496	4.24496e+08	3	2
535.737	0	1	10044	LastDelay	1.84093	1.84093e+06	1	2
535.737	0	1	10044	FullDelay	424.5	4.245e+08	3	2
535.748	0	1	10045	LastDelay	1.84464	1.84464e+06	1	2
535.748	0	1	10045	FullDelay	424.504	4.24504e+08	3	2
535.758	0	1	10046	LastDelay	1.84839	1.84839e+06	1	2
535.758	0	1	10046	FullDelay	424.508	4.24508e+08	3	2
535.769	0	1	10048	LastDelay	1.84524	1.84524e+06	1	2
535.769	0	1	10048	FullDelay	424.505	4.24505e+08	3	2
535.78	0	1	10051	LastDelay	1.83597	1.83597e+06	1	2
535.78	0	1	10051	FullDelay	424.495	4.24495e+08	3	2
535.8	0	1	10053	LastDelay	1.84266	1.84266e+06	1	2
535.8	0	1	10053	FullDelay	424.502	4.24502e+08	3	2
535.811	0	1	10054	LastDelay	1.84627	1.84627e+06	1	2
535.811	0	1	10054	FullDelay	424.506	4.24506e+08	3	2
535.822	0	1	10055	LastDelay	1.85048	1.85048e+06	1	2
535.822	0	1	10055	FullDelay	424.51	4.2451e+08	3	2
535.833	0	1	10056	LastDelay	1.85444	1.85444e+06	1	2
535.833	0	1	10056	FullDelay	424.514	4.24514e+08	3	2
535.843	0	1	10057	LastDelay	1.85825	1.85825e+06	1	2
535.843	0	1	10057	FullDelay	424.518	4.24518e+08	3	2
535.854	0	1	10058	LastDelay	1.86198	1.86198e+06	1	2
535.854	0	1	10058	FullDelay	424.521	4.24521e+08	3	2
535.864	0	1	10059	LastDelay	1.86533	1.86533e+06	1	2
535.864	0	1	10059	FullDelay	424.525	4.24525e+08	3	2
535.877	0	1	10062	LastDelay	1.85734	1.85734e+06	1	2
535.877	0	1	10062	FullDelay	424.517	4.24517e+08	3	2
535.887	0	1	10063	LastDelay	1.86095	1.86095e+06	1	2
535.887	0	1	10063	FullDelay	424.52	4.2452e+08	3	2
535.897	0	1	10064	LastDelay	1.86455	1.86455e+06	1	2
535.897	0	1	10064	FullDelay	424.524	4.24524e+08	3	2
535.909	0	1	10070	LastDelay	1.83503	1.83503e+06	1	2
535.909	0	1	10070	FullDelay	424.494	4.24494e+08	3	2
535.92	0	1	10071	LastDelay	1.83944	1.83944e+06	1	2
535.92	0	1	10071	FullDelay	424.499	4.24499e+08	3	2
535.93	0	1	10072	LastDelay	1.84282	1.84282e+06	1	2
535.93	0	1	10072	FullDelay	424.502	4.24502e+08	3	2
535.94	0	1	10073	LastDelay	1.84596	1.84596e+06	1	2
535.94	0	1	10073	FullDelay	424.505	4.24505e+08	3	2
535.951	0	1	10074	LastDelay	1.84944	1.84944e+06	1	2
535.951	0	1	10074	FullDelay	424.509	4.24509e+08	3	2
535.961	0	1	10075	LastDelay	1.85348	1.85348e+06	1	2
535.961	0	1	10075	FullDelay	424.513	4.24513e+08	3	2
535.972	0	1	10076	LastDelay	1.85711	1.85711e+06	1	2
535.972	0	1	10076	FullDelay	424.516	4.24516e+08	3	2
535.982	0	1	10077	LastDelay	1.86076	1.86076e+06	1	2
535.982	0	1	10077	FullDelay	424.52	4.2452e+08	3	2
535.993	0	1	10078	LastDelay	1.86424	1.86424e+06	1	2
535.993	0	1	10078	FullDelay	424.524	4.24524e+08	3	2
536.003	0	1	10079	LastDelay	1.86789	1.86789e+06	1	2
536.003	0	1	10079	FullDelay	424.527	4.24527e+08	3	2
536.014	0	1	10080	LastDelay	1.87151	1.87151e+06	1	2
536.014	0	1	10080	FullDelay	424.531	4.24531e+08	3	2
536.024	0	1	10081	LastDelay	1.87541	1.87541e+06	1	2
536.024	0	1	10081	FullDelay	424.535	4.24535e+08	3	2
536.035	0	1	10082	LastDelay	1.87918	1.87918e+06	1	2
536.035	0	1	10082	FullDelay	424.539	4.24539e+08	3	2
536.055	0	1	10084	LastDelay	1.88585	1.88585e+06	1	2
536.055	0	1	10084	FullDelay	424.545	4.24545e+08	3	2
536.066	0	1	10085	LastDelay	1.88941	1.88941e+06	1	2
536.066	0	1	10085	FullDelay	424.549	4.24549e+08	3	2
536.076	0	1	10086	LastDelay	1.89257	1.89257e+06	1	2
536.076	0	1	10086	FullDelay	424.552	4.24552e+08	3	2
536.087	0	1	10087	LastDelay	1.89677	1.89677e+06	1	2
536.087	0	1	10087	FullDelay	424.556	4.24556e+08	3	2
536.097	0	1	10088	LastDelay	1.89985	1.89985e+06	1	2
536.097	0	1	10088	FullDelay	424.559	4.24559e+08	3	2
536.117	0	1	10090	LastDelay	1.90658	1.90658e+06	1	2
536.117	0	1	10090	FullDelay	424.566	4.24566e+08	3	2
536.128	0	1	10091	LastDelay	1.91063	1.91063e+06	1	2
536.128	0	1	10091	FullDelay	424.57	4.2457e+08	3	2
536.138	0	1	10092	LastDelay	1.91425	1.91425e+06	1	2
536.138	0	1	10092	FullDelay	424.574	4.24574e+08	3	2
536.149	0	1	10093	LastDelay	1.91791	1.91791e+06	1	2
536.149	0	1	10093	FullDelay	424.577	4.24577e+08	3	2
536.159	0	1	10094	LastDelay	1.92131	1.92131e+06	1	2
536.159	0	1	10094	FullDelay	424.581	4.24581e+08	3	2
536.169	0	1	10095	LastDelay	1.92449	1.92449e+06	1	2
536.169	0	1	10095	FullDelay	424.584	4.24584e+08	3	2
536.179	0	1	10096	LastDelay	1.92764	1.92764e+06	1	2
536.179	0	1	10096	FullDelay	424.587	4.24587e+08	3	2
536.19	0	1	10097	LastDelay	1.93143	1.93143e+06	1	2
536.19	0	1	10097	FullDelay	424.591	4.24591e+08	3	2
536.2	0	1	10098	LastDelay	1.9346	1.9346e+06	1	2
536.2	0	1	10098	FullDelay	424.594	4.24594e+08	3	2
536.21	0	1	10099	LastDelay	1.9382	1.9382e+06	1	2
536.21	0	1	10099	FullDelay	424.598	4.24598e+08	3	2
536.22	0	1	10100	LastDelay	1.9417	1.9417e+06	1	2
536.22	0	1	10100	FullDelay	424.601	4.24601e+08	3	2
536.242	0	1	10102	LastDelay	1.94928	1.94928e+06	1	2
536.242	0	1	10102	FullDelay	424.609	4.24609e+08	3	2
536.252	0	1	10103	LastDelay	1.95276	1.95276e+06	1	2
536.252	0	1	10103	FullDelay	424.612	4.24612e+08	3	2
536.262	0	1	10104	LastDelay	1.95652	1.95652e+06	1	2
536.262	0	1	10104	FullDelay	424.616	4.24616e+08	3	2
536.273	0	1	10105	LastDelay	1.96006	1.96006e+06	1	2
536.273	0	1	10105	FullDelay	424.619	4.24619e+08	3	2
536.284	0	1	10106	LastDelay	1.96392	1.96392e+06	1	2
536.284	0	1	10106	FullDelay	424.623	4.24623e+08	3	2
536.294	0	1	10107	LastDelay	1.96768	1.96768e+06	1	2
536.294	0	1	10107	FullDelay	424.627	4.24627e+08	3	2
536.327	0	1	10110	LastDelay	1.97965	1.97965e+06	1	2
536.327	0	1	10110	FullDelay	424.639	4.24639e+08	3	2
536.348	0	1	10112	LastDelay	1.98704	1.98704e+06	1	2
536.348	0	1	10112	FullDelay	424.646	4.24646e+08	3	2
536.358	0	1	10113	LastDelay	1.99062	1.99062e+06	1	2
536.358	0	1	10113	FullDelay	424.65	4.2465e+08	3	2
536.369	0	1	10114	LastDelay	1.99431	1.99431e+06	1	2
536.369	0	1	10114	FullDelay	424.654	4.24654e+08	3	2
536.379	0	1	10115	LastDelay	1.99804	1.99804e+06	1	2
536.379	0	1	10115	FullDelay	424.657	4.24657e+08	3	2
537.155	0	1	10235	LastDelay	1.95497	1.95497e+06	1	2
537.155	0	1	10235	FullDelay	424.614	4.24614e+08	3	2
537.168	0	1	10241	LastDelay	1.92689	1.92689e+06	1	2
537.168	0	1	10241	FullDelay	424.586	4.24586e+08	3	2
537.179	0	1	10242	LastDelay	1.93055	1.93055e+06	1	2
537.179	0	1	10242	FullDelay	424.59	4.2459e+08	3	2
537.189	0	1	10243	LastDelay	1.93453	1.93453e+06	1	2
537.189	0	1	10243	FullDelay	424.594	4.24594e+08	3	2
537.2	0	1	10244	LastDelay	1.93795	1.93795e+06	1	2
537.2	0	1	10244	FullDelay	424.597	4.24597e+08	3	2
537.21	0	1	10245	LastDelay	1.9414	1.9414e+06	1	2
537.21	0	1	10245	FullDelay	424.601	4.24601e+08	3	2
537.22	0	1	10246	LastDelay	1.94509	1.94509e+06	1	2
537.22	0	1	10246	FullDelay	424.604	4.24604e+08	3	2
537.231	0	1	10247	LastDelay	1.94855	1.94855e+06	1	2
537.231	0	1	10247	FullDelay	424.608	4.24608e+08	3	2
537.241	0	1	10248	LastDelay	1.95199	1.95199e+06	1	2
537.241	0	1	10248	FullDelay	424.611	4.24611e+08	3	2
537.252	0	1	10249	LastDelay	1.95657	1.95657e+06	1	2
537.252	0	1	10249	FullDelay	424.616	4.24616e+08	3	2
537.263	0	1	10250	LastDelay	1.96001	1.96001e+06	1	2
537.263	0	1	10250	FullDelay	424.619	4.24619e+08	3	2
537.273	0	1	10251	LastDelay	1.96359	1.96359e+06	1	2
537.273	0	1	10251	FullDelay	424.623	4.24623e+08	3	2
537.284	0	1	10252	LastDelay	1.96731	1.96731e+06	1	2
537.284	0	1	10252	FullDelay	424.627	4.24627e+08	3	2
537.294	0	1	10253	LastDelay	1.97073	1.97073e+06	1	2
537.294	0	1	10253	FullDelay	424.63	4.2463e+08	3	2
537.304	0	1	10254	LastDelay	1.97413	1.97413e+06	1	2
537.304	0	1	10254	FullDelay	424.634	4.24634e+08	3	2
537.314	0	1	10255	LastDelay	1.97764	1.97764e+06	1	2
537.314	0	1	10255	FullDelay	424.637	4.24637e+08	3	2
537.324	0	1	10256	LastDelay	1.9808	1.9808e+06	1	2
537.324	0	1	10256	FullDelay	424.64	4.2464e+08	3	2
537.335	0	1	10257	LastDelay	1.98486	1.98486e+06	1	2
537.335	0	1	10257	FullDelay	424.644	4.24644e+08	3	2
537.356	0	1	10259	LastDelay	1.99212	1.99212e+06	1	2
537.356	0	1	10259	FullDelay	424.651	4.24651e+08	3	2
537.366	0	1	10260	LastDelay	1.99553	1.99553e+06	1	2
537.366	0	1	10260	FullDelay	424.655	4.24655e+08	3	2
537.376	0	1	10261	LastDelay	1.99869	1.99869e+06	1	2
537.376	0	1	10261	FullDelay	424.658	4.24658e+08	3	2
537.421	0	1	10268	LastDelay	1.99503	1.99503e+06	1	2
537.421	0	1	10268	FullDelay	424.654	4.24654e+08	3	2
537.438	0	1	10282	LastDelay	1.91726	1.91726e+06	1	2
537.438	0	1	10282	FullDelay	424.577	4.24577e+08	3	2
537.45	0	1	10286	LastDelay	1.90199	1.90199e+06	1	2
537.45	0	1	10286	FullDelay	424.561	4.24561e+08	3	2
537.465	0	1	10295	LastDelay	1.85485	1.85485e+06	1	2
537.465	0	1	10295	FullDelay	424.514	4.24514e+08	3	2
537.479	0	1	10300	LastDelay	1.83502	1.83502e+06	1	2
537.479	0	1	10300	FullDelay	424.494	4.24494e+08	3	2
537.491	0	1	10302	LastDelay	1.83291	1.83291e+06	1	2
537.491	0	1	10302	FullDelay	424.492	4.24492e+08	3	2
537.501	0	1	10303	LastDelay	1.83639	1.83639e+06	1	2
537.501	0	1	10303	FullDelay	424.496	4.24496e+08	3	2
537.511	0	1	10304	LastDelay	1.83963	1.83963e+06	1	2
537.511	0	1	10304	FullDelay	424.499	4.24499e+08	3	2
537.521	0	1	10305	LastDelay	1.84293	1.84293e+06	1	2
537.521	0	1	10305	FullDelay	424.502	4.24502e+08	3	2
537.532	0	1	10306	LastDelay	1.84683	1.84683e+06	1	2
537.532	0	1	10306	FullDelay	424.506	4.24506e+08	3	2
537.542	0	1	10307	LastDelay	1.85043	1.85043e+06	1	2
537.542	0	1	10307	FullDelay	424.51	4.2451e+08	3	2
537.554	0	1	10308	LastDelay	1.85499	1.85499e+06	1	2
537.554	0	1	10308	FullDelay	424.514	4.24514e+08	3	2
537.564	0	1	10309	LastDelay	1.85841	1.85841e+06	1	2
537.564	0	1	10309	FullDelay	424.518	4.24518e+08	3	2
537.574	0	1	10310	LastDelay	1.86196	1.86196e+06	1	2
537.574	0	1	10310	FullDelay	424.521	4.24521e+08	3	2
537.584	0	1	10311	LastDelay	1.86534	1.86534e+06	1	2
537.584	0	1	10311	FullDelay	424.525	4.24525e+08	3	2
537.595	0	1	10313	LastDelay	1.8627	1.8627e+06	1	2
537.595	0	1	10313	FullDelay	424.522	4.24522e+08	3	2
537.606	0	1	10314	LastDelay	1.8666	1.8666e+06	1	2
537.606	0	1	10314	FullDelay	424.526	4.24526e+08	3	2
537.618	0	1	10317	LastDelay	1.85825	1.85825e+06	1	2
537.618	0	1	10317	FullDelay	424.518	4.24518e+08	3	2
537.63	0	1	10319	LastDelay	1.85606	1.85606e+06	1	2
537.63	0	1	10319	FullDelay	424.515	4.24515e+08	3	2
537.64	0	1	10320	LastDelay	1.85921	1.85921e+06	1	2
537.64	0	1	10320	FullDelay	424.519	4.24519e+08	3	2
537.65	0	1	10321	LastDelay	1.86291	1.86291e+06	1	2
537.65	0	1	10321	FullDelay	424.522	4.24522e+08	3	2
537.661	0	1	10322	LastDelay	1.86708	1.86708e+06	1	2
537.661	0	1	10322	FullDelay	424.526	4.24526e+08	3	2
537.672	0	1	10323	LastDelay	1.8712	1.8712e+06	1	2
537.672	0	1	10323	FullDelay	424.531	4.24531e+08	3	2
537.682	0	1	10326	LastDelay	1.861	1.861e+06	1	2
537.682	0	1	10326	FullDelay	424.52	4.2452e+08	3	2
537.695	0	1	10330	LastDelay	1.84629	1.84629e+06	1	2
537.695	0	1	10330	FullDelay	424.506	4.24506e+08	3	2
537.705	0	1	10331	LastDelay	1.84946	1.84946e+06	1	2
537.705	0	1	10331	FullDelay	424.509	4.24509e+08	3	2
537.716	0	1	10333	LastDelay	1.84636	1.84636e+06	1	2
537.716	0	1	10333	FullDelay	424.506	4.24506e+08	3	2
537.726	0	1	10334	LastDelay	1.85002	1.85002e+06	1	2
537.726	0	1	10334	FullDelay	424.509	4.24509e+08	3	2
537.736	0	1	10335	LastDelay	1.85336	1.85336e+06	1	2
537.736	0	1	10335	FullDelay	424.513	4.24513e+08	3	2
537.747	0	1	10336	LastDelay	1.85713	1.85713e+06	1	2
537.747	0	1	10336	FullDelay	424.516	4.24516e+08	3	2
537.758	0	1	10338	LastDelay	1.85506	1.85506e+06	1	2
537.758	0	1	10338	FullDelay	424.514	4.24514e+08	3	2
537.769	0	1	10339	LastDelay	1.85841	1.85841e+06	1	2
537.769	0	1	10339	FullDelay	424.518	4.24518e+08	3	2
537.78	0	1	10341	LastDelay	1.85623	1.85623e+06	1	2
537.78	0	1	10341	FullDelay	424.516	4.24516e+08	3	2
537.79	0	1	10342	LastDelay	1.85931	1.85931e+06	1	2
